sample_id,path_secuencia,path_landmarks,dataset,source_kind,T
sample_09419_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09419_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09419_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09420_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09420_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09420_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09421_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09421_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09421_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09422_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09422_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09422_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09423_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09423_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09423_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09424_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09424_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09424_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09425_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09425_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09425_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09426_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09426_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09426_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09427_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09427_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09427_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09428_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09428_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09428_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09429_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09429_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09429_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09430_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09430_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09430_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09431_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09431_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09431_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09432_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09432_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09432_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09433_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09433_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09433_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09434_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09434_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09434_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09435_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09435_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09435_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09436_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09436_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09436_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09437_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09437_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09437_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09438_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09438_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09438_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09439_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09439_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09439_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09440_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09440_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09440_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09441_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09441_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09441_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09442_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09442_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09442_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09443_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09443_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09443_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09444_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09444_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09444_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09445_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09445_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09445_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09446_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09446_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09446_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09447_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09447_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09447_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09448_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09448_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09448_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09449_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09449_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09449_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09450_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09450_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09450_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09451_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09451_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09451_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09452_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09452_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09452_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09453_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09453_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09453_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09454_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09454_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09454_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09455_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09455_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09455_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09456_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09456_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09456_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09457_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09457_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09457_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09458_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09458_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09458_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09459_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09459_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09459_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09460_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09460_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09460_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09461_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09461_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09461_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09462_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09462_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09462_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09463_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09463_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09463_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09464_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09464_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09464_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09465_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09465_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09465_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09466_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09466_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09466_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09467_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09467_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09467_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09468_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09468_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09468_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09469_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09469_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09469_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09470_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09470_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09470_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09471_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09471_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09471_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09472_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09472_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09472_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09473_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09473_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09473_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09474_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09474_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09474_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09475_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09475_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09475_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09476_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09476_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09476_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09477_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09477_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09477_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09478_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09478_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09478_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09479_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09479_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09479_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09480_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09480_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09480_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09481_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09481_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09481_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09482_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09482_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09482_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09483_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09483_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09483_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09484_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09484_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09484_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09485_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09485_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09485_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09486_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09486_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09486_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09487_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09487_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09487_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09488_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09488_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09488_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09489_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09489_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09489_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09490_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09490_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09490_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09491_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09491_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09491_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09492_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09492_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09492_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09493_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09493_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09493_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09494_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09494_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09494_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09495_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09495_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09495_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09496_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09496_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09496_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09497_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09497_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09497_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09498_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09498_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09498_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09499_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09499_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09499_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09500_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09500_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09500_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09501_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09501_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09501_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09502_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09502_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09502_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09503_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09503_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09503_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09504_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09504_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09504_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09505_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09505_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09505_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09506_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09506_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09506_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09507_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09507_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09507_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09508_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09508_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09508_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09509_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09509_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09509_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09510_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09510_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09510_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09511_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09511_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09511_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09512_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09512_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09512_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09513_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09513_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09513_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09514_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09514_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09514_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09515_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09515_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09515_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09516_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09516_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09516_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09517_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09517_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09517_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09518_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09518_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09518_MST_10_landmarks3d.npy,mano,synthetic,16
sample_09519_MST_10,data/processed/secuencias_stgcn/mano/mano_sample_09519_MST_10.npy,datasets/synthetic_mst/mano_samples_balanced/sample_09519_MST_10_landmarks3d.npy,mano,synthetic,16
