sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P
sample_02453_MST_3,unknown,0.2,data/processed/landmarks/sample_02453_MST_3.npy,0.79420334,28.00783,1.9925025,102.6215,39.491055,89.54327,151.54245,89.53173
sample_01824_MST_2,unknown,0.2,data/processed/landmarks/sample_01824_MST_2.npy,1.3626957,49.262547,0.85293865,127.81241,56.315353,108.66767,168.05705,89.11982
sample_02295_MST_3,unknown,0.2,data/processed/landmarks/sample_02295_MST_3.npy,1.0524844,53.037937,0.86592394,110.7456,42.728546,138.42752,134.61641,112.99368
sample_00372_MST_1,fist,0.95,data/processed/landmarks/sample_00372_MST_1.npy,1.1088014,139.00052,0.5274536,121.13591,155.50023,136.40295,156.4716,76.55678
sample_08163_MST_9,four,0.7,data/processed/landmarks/sample_08163_MST_9.npy,2.0609207,140.17982,1.5560037,159.8728,153.56616,24.057604,18.982824,11.182536
sample_00304_MST_1,two_up,0.65,data/processed/landmarks/sample_00304_MST_1.npy,0.39259896,27.611443,0.25485376,56.564514,98.59295,27.46193,109.94997,83.26118
sample_00318_MST_1,fist,0.95,data/processed/landmarks/sample_00318_MST_1.npy,2.126304,126.68625,0.94132197,113.9142,130.51501,151.71564,98.935814,152.34616
sample_01812_MST_2,three,0.7,data/processed/landmarks/sample_01812_MST_2.npy,1.7441591,102.39944,1.262608,80.28329,47.53684,124.063354,16.237005,30.838877
sample_02052_MST_3,rock,0.72,data/processed/landmarks/sample_02052_MST_3.npy,2.2807164,135.85883,0.6901792,129.925,82.44392,54.23453,134.27742,47.571117
sample_03719_MST_4,unknown,0.2,data/processed/landmarks/sample_03719_MST_4.npy,0.6810004,39.361294,0.7786286,138.9941,57.86715,89.23036,96.73565,69.894516
sample_01954_MST_2,rock,0.62,data/processed/landmarks/sample_01954_MST_2.npy,0.38664284,17.373669,1.013631,97.00378,101.214935,116.575775,116.14655,47.35312
sample_00312_MST_1,unknown,0.2,data/processed/landmarks/sample_00312_MST_1.npy,1.3446515,100.19688,1.985047,147.80577,81.48684,130.70943,46.59617,50.62459
sample_00816_MST_1,fist,0.95,data/processed/landmarks/sample_00816_MST_1.npy,0.8193999,8.628236,0.77861804,166.85121,107.3406,100.64827,151.64873,136.44658
sample_01668_MST_2,like,0.98,data/processed/landmarks/sample_01668_MST_2.npy,2.9831102,99.64092,0.9561233,29.33272,131.52132,122.999504,173.98346,80.76856
sample_01589_MST_2,fist,0.95,data/processed/landmarks/sample_01589_MST_2.npy,4.8210464,72.97046,1.3038734,98.23692,161.35408,152.49542,128.87115,119.74516
sample_08689_MST_9,fist,0.95,data/processed/landmarks/sample_08689_MST_9.npy,2.9743624,93.32628,2.8448367,72.13794,111.840805,137.80191,118.00837,174.10149
sample_01905_MST_2,rock,0.62,data/processed/landmarks/sample_01905_MST_2.npy,0.54691136,9.865596,1.1316725,109.29471,56.72191,105.04314,122.35056,41.82302
sample_08789_MST_9,unknown,0.2,data/processed/landmarks/sample_08789_MST_9.npy,1.0121078,34.438545,0.80261487,79.19894,36.429558,51.39483,85.6336,174.14699
sample_09813_MST_10,two_up,0.65,data/processed/landmarks/sample_09813_MST_10.npy,2.3920355,143.3632,0.7006774,106.037964,107.980316,38.419056,87.08173,61.744812
sample_05357_MST_6,unknown,0.2,data/processed/landmarks/sample_05357_MST_6.npy,1.4256717,62.707405,0.6163897,154.7115,46.710037,139.68861,85.45727,125.59384
sample_01211_MST_2,like,0.98,data/processed/landmarks/sample_01211_MST_2.npy,1.8267055,98.25178,0.42092472,145.26483,79.68165,117.76758,139.75975,81.80968
sample_02044_MST_3,unknown,0.2,data/processed/landmarks/sample_02044_MST_3.npy,1.5870197,115.464165,1.3771253,103.46563,109.94528,74.15343,42.01445,107.11469
sample_00442_MST_1,one,0.85,data/processed/landmarks/sample_00442_MST_1.npy,0.66115016,18.514103,0.90591496,63.974983,25.417273,36.07666,66.80339,155.92937
sample_00120_MST_1,like,0.98,data/processed/landmarks/sample_00120_MST_1.npy,1.5656033,140.20338,1.7681878,173.64503,61.286983,67.73538,115.55271,137.41376
sample_00191_MST_1,fist,0.95,data/processed/landmarks/sample_00191_MST_1.npy,1.95824,108.96236,0.9289879,148.30293,109.0163,89.506966,96.20467,111.46931
sample_01435_MST_2,fist,0.95,data/processed/landmarks/sample_01435_MST_2.npy,1.2601563,73.83438,0.9005253,107.93278,119.3691,63.156647,70.524086,81.279655
sample_07573_MST_8,two_up,0.65,data/processed/landmarks/sample_07573_MST_8.npy,2.2674565,134.85469,1.1701962,71.703156,91.78584,21.258423,109.65602,154.7067
sample_00252_MST_1,like,0.98,data/processed/landmarks/sample_00252_MST_1.npy,0.8989996,35.49301,1.0897886,125.987,104.68086,147.5451,131.06528,117.320404
sample_02974_MST_3,fist,0.95,data/processed/landmarks/sample_02974_MST_3.npy,2.1553376,80.95491,1.5683448,121.959114,63.974514,74.00854,99.97374,60.443344
sample_00028_MST_1,like,0.98,data/processed/landmarks/sample_00028_MST_1.npy,2.9246788,73.07247,2.6686628,47.904537,100.02068,93.00706,135.57704,97.53503
sample_01666_MST_2,unknown,0.2,data/processed/landmarks/sample_01666_MST_2.npy,1.7884576,71.09474,1.2408233,101.110435,109.81761,54.505592,64.19451,56.44368
sample_01108_MST_2,unknown,0.2,data/processed/landmarks/sample_01108_MST_2.npy,2.5483632,72.21595,1.0573131,108.697395,35.970867,89.90889,54.962593,15.972497
sample_07471_MST_8,fist,0.95,data/processed/landmarks/sample_07471_MST_8.npy,2.4125972,107.13604,1.3436565,149.20932,111.40083,114.56966,94.60502,71.52912
sample_01969_MST_2,two_up,0.65,data/processed/landmarks/sample_01969_MST_2.npy,0.97955036,19.303453,2.302937,49.182865,37.6352,49.749157,64.06213,127.31434
sample_00362_MST_1,like,0.98,data/processed/landmarks/sample_00362_MST_1.npy,1.718448,57.95357,0.8880888,74.26023,130.58525,138.35567,136.48479,141.90576
sample_00124_MST_1,unknown,0.2,data/processed/landmarks/sample_00124_MST_1.npy,1.4246885,74.48392,0.93061084,49.70611,101.10352,153.35208,57.781265,86.411446
sample_07718_MST_8,fist,0.95,data/processed/landmarks/sample_07718_MST_8.npy,0.81445795,20.214258,0.33503577,155.46732,76.04626,139.52487,75.55277,91.54283
sample_07555_MST_8,unknown,0.2,data/processed/landmarks/sample_07555_MST_8.npy,1.5879471,94.37712,1.0526363,94.740875,94.030945,58.294403,43.223476,112.326256
sample_02319_MST_3,like,0.98,data/processed/landmarks/sample_02319_MST_3.npy,4.3777266,97.72704,4.1777167,100.504,140.17772,134.68443,160.00212,62.234276
sample_08255_MST_9,fist,0.95,data/processed/landmarks/sample_08255_MST_9.npy,1.3770753,48.73612,0.776889,123.90376,66.54277,60.1737,97.09601,96.31226
sample_07601_MST_8,rock,0.72,data/processed/landmarks/sample_07601_MST_8.npy,1.8124257,153.46016,1.5113899,129.61884,67.153206,95.82741,154.3668,31.168755
sample_03874_MST_4,unknown,0.2,data/processed/landmarks/sample_03874_MST_4.npy,3.2801323,99.14653,2.4352126,157.18245,137.93036,43.264484,130.79457,88.79738
sample_00160_MST_1,rock,0.62,data/processed/landmarks/sample_00160_MST_1.npy,1.088264,45.429123,0.6736907,161.8267,72.3504,120.255585,153.2719,34.123077
sample_02407_MST_3,fist,0.95,data/processed/landmarks/sample_02407_MST_3.npy,2.729125,131.91742,1.2601167,129.3059,130.6189,167.36914,94.14254,106.3819
sample_00954_MST_1,unknown,0.2,data/processed/landmarks/sample_00954_MST_1.npy,1.4707729,60.33028,0.80874413,44.544533,118.713425,98.91104,82.57415,125.250854
sample_09718_MST_10,fist,0.95,data/processed/landmarks/sample_09718_MST_10.npy,0.8283856,41.749596,0.8986603,59.743103,88.838005,114.616005,71.1743,63.649464
sample_07771_MST_8,fist,0.95,data/processed/landmarks/sample_07771_MST_8.npy,1.3062398,46.444183,1.0889529,49.691525,147.46123,71.79352,73.83099,64.84565
sample_09183_MST_10,unknown,0.2,data/processed/landmarks/sample_09183_MST_10.npy,1.3968382,69.94448,0.7367671,103.18982,71.87015,82.675545,55.723736,126.15342
sample_03113_MST_4,fist,0.95,data/processed/landmarks/sample_03113_MST_4.npy,2.362506,137.60735,1.1058635,110.71033,124.676575,122.03582,80.839676,120.65996
sample_08778_MST_9,two_up,0.65,data/processed/landmarks/sample_08778_MST_9.npy,0.798671,8.294838,1.4219404,154.59125,114.26809,24.897131,59.861313,108.20482
sample_08971_MST_9,rock,0.62,data/processed/landmarks/sample_08971_MST_9.npy,1.0758519,49.144146,0.5251301,14.1787815,62.12461,86.862854,82.99491,22.1673
sample_02167_MST_3,unknown,0.2,data/processed/landmarks/sample_02167_MST_3.npy,3.061285,41.35886,1.2492598,18.275188,118.47746,137.31737,107.2936,131.34639
sample_01329_MST_2,rock,0.62,data/processed/landmarks/sample_01329_MST_2.npy,0.7328103,33.218315,1.3883389,135.07286,90.57353,68.45587,88.49246,28.693872
sample_03505_MST_4,fist,0.95,data/processed/landmarks/sample_03505_MST_4.npy,2.333708,149.07085,0.77445,114.277374,102.526695,89.239174,72.45337,138.72298
sample_00190_MST_1,like,0.98,data/processed/landmarks/sample_00190_MST_1.npy,2.1054761,158.72433,0.8795676,113.58011,108.77092,72.85313,73.2441,103.20597
sample_03503_MST_4,rock,0.62,data/processed/landmarks/sample_03503_MST_4.npy,0.5253742,26.0076,0.60303295,44.42209,70.42542,151.11469,28.258562,61.90021
sample_01256_MST_2,fist,0.95,data/processed/landmarks/sample_01256_MST_2.npy,2.072683,39.02222,0.63292867,128.2111,135.02931,107.24836,126.46722,135.3318
sample_04500_MST_5,fist,0.95,data/processed/landmarks/sample_04500_MST_5.npy,1.2314855,82.91478,0.39355397,51.466087,164.08029,110.64563,108.336494,142.46895
sample_01282_MST_2,fist,0.95,data/processed/landmarks/sample_01282_MST_2.npy,1.5185564,79.39189,0.7139451,117.91011,159.68509,145.19325,140.73419,142.4684
sample_00965_MST_1,unknown,0.2,data/processed/landmarks/sample_00965_MST_1.npy,1.3910085,97.965996,0.3471227,122.50996,127.548515,136.19923,13.5999365,171.78314
sample_03017_MST_4,like,0.98,data/processed/landmarks/sample_03017_MST_4.npy,2.2351875,61.427753,1.691347,54.137287,98.25526,134.75284,132.8844,79.05132
sample_00016_MST_1,unknown,0.2,data/processed/landmarks/sample_00016_MST_1.npy,1.6085249,86.771515,0.8439544,153.19766,55.65823,72.31302,68.10398,126.04448
sample_07792_MST_8,unknown,0.2,data/processed/landmarks/sample_07792_MST_8.npy,2.5828674,151.02484,1.1909858,159.03172,97.906006,130.48177,39.508247,53.17822
sample_02042_MST_3,unknown,0.2,data/processed/landmarks/sample_02042_MST_3.npy,1.7465271,60.175186,1.3458084,82.96324,73.02728,112.12264,14.045142,153.60382
sample_07128_MST_8,unknown,0.2,data/processed/landmarks/sample_07128_MST_8.npy,0.6810499,31.254019,1.8152165,153.67578,60.21285,54.06064,93.84346,172.21564
sample_03712_MST_4,unknown,0.2,data/processed/landmarks/sample_03712_MST_4.npy,1.6718273,62.57916,0.9851156,90.890396,84.915,87.47233,50.51153,68.691315
sample_00037_MST_1,unknown,0.2,data/processed/landmarks/sample_00037_MST_1.npy,2.3412087,99.44885,1.7124344,135.38547,127.97919,144.08179,96.29288,37.24633
sample_05331_MST_6,two_up,0.65,data/processed/landmarks/sample_05331_MST_6.npy,2.4230897,85.334435,0.79067063,104.957985,53.55192,43.65485,70.995605,32.07897
sample_02390_MST_3,rock,0.62,data/processed/landmarks/sample_02390_MST_3.npy,0.60982484,21.56166,0.7789293,64.921936,80.59108,155.07918,80.80202,52.72249
sample_02763_MST_3,fist,0.95,data/processed/landmarks/sample_02763_MST_3.npy,1.5270021,111.894585,0.94207174,81.70801,161.43335,97.31843,109.076706,77.735985
sample_03519_MST_4,two_up,0.65,data/processed/landmarks/sample_03519_MST_4.npy,1.7908068,90.47018,2.4188955,96.32444,111.97342,37.17721,117.30202,158.62138
sample_09391_MST_10,like,0.98,data/processed/landmarks/sample_09391_MST_10.npy,2.535621,66.97705,1.6787385,96.58964,121.61801,96.44693,97.94384,101.90308
sample_02989_MST_3,rock,0.62,data/processed/landmarks/sample_02989_MST_3.npy,2.2464666,38.36868,7.9119506,100.99689,125.82715,170.69173,101.365654,48.599697
sample_07690_MST_8,fist,0.95,data/processed/landmarks/sample_07690_MST_8.npy,2.0825858,74.5062,0.51619923,110.97906,102.99571,135.47661,121.69335,90.696625
sample_07090_MST_8,fist,0.95,data/processed/landmarks/sample_07090_MST_8.npy,3.5633647,141.84209,1.4126462,45.57651,111.90202,106.60105,93.44629,87.96422
sample_02366_MST_3,unknown,0.2,data/processed/landmarks/sample_02366_MST_3.npy,1.1860799,37.85271,0.99828714,152.07361,97.580284,115.33846,55.92236,106.79885
sample_08874_MST_9,fist,0.95,data/processed/landmarks/sample_08874_MST_9.npy,2.4611473,140.75961,0.55345094,104.65456,73.539375,157.47055,145.54324,111.13646
sample_01738_MST_2,two_up,0.65,data/processed/landmarks/sample_01738_MST_2.npy,2.985348,173.24654,1.1664921,55.51788,64.854706,41.728466,109.318634,117.12931
sample_02657_MST_3,like,0.98,data/processed/landmarks/sample_02657_MST_3.npy,0.99372834,33.910267,2.4371357,151.99603,159.68222,90.34909,102.97425,68.247826
sample_01319_MST_2,rock,0.62,data/processed/landmarks/sample_01319_MST_2.npy,2.0070457,56.445305,2.119696,108.33589,79.70876,62.313698,107.8978,13.152695
sample_09059_MST_10,rock,0.62,data/processed/landmarks/sample_09059_MST_10.npy,0.8001667,16.113075,0.45048925,99.27058,100.293465,112.05092,141.91528,40.98414
sample_06877_MST_7,rock,0.72,data/processed/landmarks/sample_06877_MST_7.npy,2.0835397,133.7689,1.653707,29.711905,138.96513,43.73627,35.9679,30.940632
sample_01079_MST_2,fist,0.95,data/processed/landmarks/sample_01079_MST_2.npy,0.97009933,14.506384,1.485227,138.3575,171.05333,119.23989,121.30094,133.04395
sample_08614_MST_9,unknown,0.2,data/processed/landmarks/sample_08614_MST_9.npy,1.4262878,33.41803,1.7402242,52.764847,84.98268,93.230965,57.302837,143.71313
sample_03397_MST_4,unknown,0.2,data/processed/landmarks/sample_03397_MST_4.npy,2.6892426,62.034508,2.3623598,92.35692,90.47066,170.96548,33.443542,64.64681
sample_02444_MST_3,like,0.98,data/processed/landmarks/sample_02444_MST_3.npy,0.51625645,24.510601,0.6229069,70.89494,83.171486,156.6112,163.08517,106.94456
sample_03857_MST_4,fist,0.95,data/processed/landmarks/sample_03857_MST_4.npy,1.1832515,67.064964,0.47147647,102.85923,146.98582,112.29443,98.57154,168.0725
sample_02594_MST_3,like,0.98,data/processed/landmarks/sample_02594_MST_3.npy,4.0362267,118.07462,1.8442303,88.148926,133.86601,127.11667,77.19102,121.036644
sample_09881_MST_10,bad_pose,0.5,data/processed/landmarks/sample_09881_MST_10.npy,8.884936,136.36606,6.7380724,71.473816,135.79472,87.71557,50.19571,73.165886
sample_01838_MST_2,like,0.98,data/processed/landmarks/sample_01838_MST_2.npy,4.441814,100.637794,2.6330042,63.93515,81.75185,156.57498,167.93073,111.659035
sample_03832_MST_4,fist,0.95,data/processed/landmarks/sample_03832_MST_4.npy,3.1258867,128.05772,1.7559854,127.60913,99.013916,142.08661,143.04997,85.636246
sample_01793_MST_2,unknown,0.2,data/processed/landmarks/sample_01793_MST_2.npy,1.5899134,86.17509,0.32086265,49.31552,95.49988,67.51589,150.02283,55.476627
sample_01196_MST_2,fist,0.95,data/processed/landmarks/sample_01196_MST_2.npy,1.6326976,59.335033,0.91259074,142.68024,90.85377,129.81927,129.65654,100.540436
sample_00976_MST_1,unknown,0.2,data/processed/landmarks/sample_00976_MST_1.npy,0.58435756,20.328932,0.613473,92.20031,127.12487,32.82561,163.06084,67.59474
sample_01768_MST_2,fist,0.95,data/processed/landmarks/sample_01768_MST_2.npy,3.2723339,97.820435,1.8030405,123.60128,141.67061,95.17033,124.114914,105.53034
sample_02816_MST_3,unknown,0.2,data/processed/landmarks/sample_02816_MST_3.npy,0.6547035,35.905888,2.051379,96.43282,39.293648,155.8228,102.256386,82.164406
sample_00002_MST_1,fist,0.95,data/processed/landmarks/sample_00002_MST_1.npy,1.7472855,72.48996,1.6300119,145.29778,108.84469,85.050255,152.1974,168.03023
sample_01560_MST_2,unknown,0.2,data/processed/landmarks/sample_01560_MST_2.npy,2.5323951,94.94748,1.0728449,98.38335,98.28402,143.90959,93.15167,13.651443
sample_06801_MST_7,two_up,0.65,data/processed/landmarks/sample_06801_MST_7.npy,1.9279938,76.81291,1.0129071,141.44502,116.24991,37.3235,16.834772,111.4196
sample_02873_MST_3,two_up,0.65,data/processed/landmarks/sample_02873_MST_3.npy,1.6575218,62.0793,2.6329062,42.911964,54.189137,10.687689,153.16801,50.59001
sample_02271_MST_3,fist,0.95,data/processed/landmarks/sample_02271_MST_3.npy,1.5422636,62.075726,1.0537674,91.82023,141.12251,119.423584,154.54344,116.72555
sample_07808_MST_8,fist,0.95,data/processed/landmarks/sample_07808_MST_8.npy,0.8035609,36.5532,1.173723,86.991295,80.57984,93.09273,69.9509,133.9241
sample_02525_MST_3,fist,0.95,data/processed/landmarks/sample_02525_MST_3.npy,1.2170662,70.73282,1.2054241,100.28262,125.36209,128.68248,93.853355,111.27728
sample_07328_MST_8,unknown,0.2,data/processed/landmarks/sample_07328_MST_8.npy,1.4000957,93.16065,0.68549174,107.53063,131.38777,38.60701,118.64926,151.66124
sample_01781_MST_2,fist,0.95,data/processed/landmarks/sample_01781_MST_2.npy,1.7584134,114.95115,3.4136684,146.71014,103.59923,82.58809,124.127,93.57405
sample_09214_MST_10,unknown,0.2,data/processed/landmarks/sample_09214_MST_10.npy,0.7837742,32.366993,1.2633474,55.82832,158.96988,53.543266,70.65466,71.55258
sample_01309_MST_2,unknown,0.2,data/processed/landmarks/sample_01309_MST_2.npy,1.143826,61.956337,1.8432657,100.916954,129.79645,113.50603,42.754196,62.542374
sample_00576_MST_1,like,0.98,data/processed/landmarks/sample_00576_MST_1.npy,2.8997395,126.36187,1.0780451,41.6982,71.90368,79.851425,131.39426,124.040665
sample_09233_MST_10,call,0.68,data/processed/landmarks/sample_09233_MST_10.npy,2.1660538,133.07523,2.1546729,78.80868,158.1699,134.4883,54.37424,147.28668
sample_01928_MST_2,rock,0.72,data/processed/landmarks/sample_01928_MST_2.npy,2.324314,131.07005,1.4968392,69.78815,127.37023,129.55789,105.16101,22.5742
sample_01972_MST_2,unknown,0.2,data/processed/landmarks/sample_01972_MST_2.npy,0.9154659,37.352062,1.7715108,70.14313,52.375824,84.42024,145.2341,76.192924
sample_02408_MST_3,unknown,0.2,data/processed/landmarks/sample_02408_MST_3.npy,1.5664161,88.737686,1.547908,143.14662,174.03944,47.897896,72.91816,149.90453
sample_00699_MST_1,one,0.85,data/processed/landmarks/sample_00699_MST_1.npy,3.368993,105.11984,3.199123,153.05707,14.011809,130.07124,57.756786,126.51037
sample_07560_MST_8,unknown,0.2,data/processed/landmarks/sample_07560_MST_8.npy,2.6864977,58.099594,1.0269139,66.579094,104.9901,52.890083,83.21594,174.33455
sample_08793_MST_9,unknown,0.2,data/processed/landmarks/sample_08793_MST_9.npy,1.7050818,93.58223,1.8871921,169.93332,139.17433,92.18276,46.307667,62.69151
sample_09474_MST_10,unknown,0.2,data/processed/landmarks/sample_09474_MST_10.npy,1.2832496,50.692173,1.338172,72.87085,160.32901,112.95011,39.27903,93.0487
sample_09724_MST_10,fist,0.95,data/processed/landmarks/sample_09724_MST_10.npy,1.5537841,133.65349,0.45342457,120.16034,150.38141,111.76634,115.412895,101.551125
sample_08635_MST_9,unknown,0.2,data/processed/landmarks/sample_08635_MST_9.npy,1.2934319,70.87113,0.9674916,141.99043,117.59031,92.0104,95.7015,47.56857
sample_02343_MST_3,unknown,0.2,data/processed/landmarks/sample_02343_MST_3.npy,2.7162733,147.65012,0.39986718,112.081924,86.04705,170.29848,29.183317,51.041206
sample_00949_MST_1,fist,0.95,data/processed/landmarks/sample_00949_MST_1.npy,2.1167219,119.950096,0.73854387,131.87085,157.6022,88.99105,101.28612,175.97784
sample_09138_MST_10,call,0.68,data/processed/landmarks/sample_09138_MST_10.npy,1.3740767,128.6445,1.4705653,27.684193,123.17161,149.1331,124.41369,74.4225
sample_03810_MST_4,rock,0.62,data/processed/landmarks/sample_03810_MST_4.npy,2.6295564,21.75357,3.8236673,103.04253,128.60019,39.33824,55.043137,41.217087
sample_00606_MST_1,three,0.7,data/processed/landmarks/sample_00606_MST_1.npy,1.0372251,57.06085,1.8444756,107.37941,123.22454,18.531366,32.91193,53.782932
sample_06860_MST_7,unknown,0.2,data/processed/landmarks/sample_06860_MST_7.npy,2.732597,41.666916,2.5668154,83.441185,167.65782,62.395515,52.600372,118.21776
