sample_id,suggested_label,confidence
sample_01583_MST_2,unknown,0.3
sample_01774_MST_2,unknown,0.3
sample_00335_MST_1,palm,0.9
sample_09547_MST_10,palm,0.9
sample_04167_MST_5,palm,0.9
sample_07195_MST_8,palm,0.9
sample_08867_MST_9,palm,0.9
sample_01283_MST_2,unknown,0.3
sample_02719_MST_3,palm,0.9
sample_03055_MST_4,unknown,0.3
sample_09562_MST_10,palm,0.9
sample_02490_MST_3,palm,0.9
sample_00141_MST_1,unknown,0.3
sample_00339_MST_1,palm,0.9
sample_01510_MST_2,unknown,0.3
sample_00340_MST_1,palm,0.9
sample_09614_MST_10,unknown,0.3
sample_03839_MST_4,unknown,0.3
sample_01552_MST_2,palm,0.9
sample_01970_MST_2,palm,0.9
sample_00408_MST_1,unknown,0.3
sample_08296_MST_9,palm,0.9
sample_03660_MST_4,unknown,0.3
sample_01875_MST_2,unknown,0.3
sample_04015_MST_5,unknown,0.3
sample_07120_MST_8,palm,0.9
sample_00604_MST_1,unknown,0.3
sample_02123_MST_3,four,0.8
sample_07313_MST_8,unknown,0.3
sample_03128_MST_4,unknown,0.3
sample_08376_MST_9,palm,0.9
sample_01380_MST_2,unknown,0.3
sample_04464_MST_5,unknown,0.3
sample_03845_MST_4,palm,0.9
sample_00570_MST_1,unknown,0.3
sample_08783_MST_9,palm,0.9
sample_08092_MST_9,palm,0.9
sample_01545_MST_2,unknown,0.3
sample_02453_MST_3,palm,0.9
sample_01824_MST_2,palm,0.9
sample_02295_MST_3,unknown,0.3
sample_00372_MST_1,unknown,0.3
sample_08163_MST_9,palm,0.9
sample_00304_MST_1,palm,0.9
sample_00318_MST_1,palm,0.9
sample_01812_MST_2,palm,0.9
sample_02052_MST_3,four,0.8
sample_03719_MST_4,palm,0.9
sample_01954_MST_2,palm,0.9
sample_00312_MST_1,unknown,0.3
sample_00816_MST_1,unknown,0.3
sample_01668_MST_2,unknown,0.3
sample_01589_MST_2,unknown,0.3
sample_08689_MST_9,unknown,0.3
sample_01905_MST_2,palm,0.9
sample_08789_MST_9,palm,0.9
sample_09813_MST_10,palm,0.9
sample_05357_MST_6,palm,0.9
sample_01211_MST_2,four,0.8
sample_02044_MST_3,unknown,0.3
sample_00442_MST_1,palm,0.9
sample_00120_MST_1,unknown,0.3
sample_00191_MST_1,palm,0.9
sample_01435_MST_2,palm,0.9
sample_07573_MST_8,unknown,0.3
sample_00252_MST_1,unknown,0.3
sample_02974_MST_3,palm,0.9
sample_00028_MST_1,unknown,0.3
sample_01666_MST_2,palm,0.9
sample_01108_MST_2,palm,0.9
sample_07471_MST_8,palm,0.9
sample_01969_MST_2,palm,0.9
sample_00362_MST_1,unknown,0.3
sample_00124_MST_1,unknown,0.3
sample_07718_MST_8,palm,0.9
sample_07555_MST_8,palm,0.9
sample_02319_MST_3,palm,0.9
sample_08255_MST_9,palm,0.9
sample_07601_MST_8,three,0.7
sample_03874_MST_4,unknown,0.3
sample_00160_MST_1,four,0.8
sample_02407_MST_3,palm,0.9
sample_00954_MST_1,unknown,0.3
sample_09718_MST_10,unknown,0.3
sample_07771_MST_8,palm,0.9
sample_09183_MST_10,palm,0.9
sample_03113_MST_4,unknown,0.3
sample_08778_MST_9,palm,0.9
sample_08971_MST_9,unknown,0.3
sample_02167_MST_3,unknown,0.3
sample_01329_MST_2,palm,0.9
sample_03505_MST_4,unknown,0.3
sample_00190_MST_1,palm,0.9
sample_03503_MST_4,palm,0.9
sample_01256_MST_2,palm,0.9
sample_04500_MST_5,palm,0.9
sample_01282_MST_2,unknown,0.3
sample_00965_MST_1,unknown,0.3
sample_03017_MST_4,palm,0.9
sample_00016_MST_1,peace,0.8
sample_07792_MST_8,four,0.8
sample_02042_MST_3,palm,0.9
sample_07128_MST_8,unknown,0.3
sample_03712_MST_4,unknown,0.3
sample_00037_MST_1,palm,0.9
sample_05331_MST_6,unknown,0.3
sample_02390_MST_3,unknown,0.3
sample_02763_MST_3,four,0.8
sample_03519_MST_4,palm,0.9
sample_09391_MST_10,palm,0.9
sample_02989_MST_3,unknown,0.3
sample_07690_MST_8,unknown,0.3
sample_07090_MST_8,palm,0.9
sample_02366_MST_3,four,0.8
sample_08874_MST_9,unknown,0.3
sample_01738_MST_2,palm,0.9
sample_02657_MST_3,four,0.8
sample_01319_MST_2,palm,0.9
sample_09059_MST_10,unknown,0.3
sample_06877_MST_7,unknown,0.3
sample_01079_MST_2,three,0.7
sample_08614_MST_9,unknown,0.3
sample_03397_MST_4,unknown,0.3
sample_02444_MST_3,rock,0.7
sample_03857_MST_4,unknown,0.3
sample_02594_MST_3,unknown,0.3
sample_09881_MST_10,unknown,0.3
sample_01838_MST_2,palm,0.9
sample_03832_MST_4,palm,0.9
sample_01793_MST_2,palm,0.9
sample_01196_MST_2,unknown,0.3
sample_00976_MST_1,unknown,0.3
sample_01768_MST_2,unknown,0.3
sample_02816_MST_3,unknown,0.3
sample_00002_MST_1,palm,0.9
sample_01560_MST_2,unknown,0.3
sample_06801_MST_7,four,0.8
sample_02873_MST_3,palm,0.9
sample_02271_MST_3,palm,0.9
sample_07808_MST_8,palm,0.9
sample_02525_MST_3,four,0.8
sample_07328_MST_8,palm,0.9
sample_01781_MST_2,unknown,0.3
sample_09214_MST_10,unknown,0.3
sample_01309_MST_2,unknown,0.3
sample_00576_MST_1,unknown,0.3
sample_09233_MST_10,unknown,0.3
sample_01928_MST_2,palm,0.9
sample_01972_MST_2,palm,0.9
sample_02408_MST_3,peace,0.8
sample_00699_MST_1,four,0.8
sample_07560_MST_8,unknown,0.3
sample_08793_MST_9,unknown,0.3
sample_09474_MST_10,four,0.8
sample_09724_MST_10,unknown,0.3
sample_08635_MST_9,palm,0.9
sample_02343_MST_3,unknown,0.3
sample_00949_MST_1,unknown,0.3
sample_09138_MST_10,unknown,0.3
sample_03810_MST_4,unknown,0.3
sample_00606_MST_1,unknown,0.3
sample_06860_MST_7,unknown,0.3
sample_09557_MST_10,palm,0.9
sample_02248_MST_3,unknown,0.3
sample_02362_MST_3,four,0.8
sample_08521_MST_9,unknown,0.3
sample_03480_MST_4,palm,0.9
sample_01017_MST_2,palm,0.9
sample_00446_MST_1,unknown,0.3
sample_02476_MST_3,unknown,0.3
sample_00620_MST_1,four,0.8
sample_02882_MST_3,palm,0.9
sample_05305_MST_6,palm,0.9
sample_02314_MST_3,palm,0.9
sample_08351_MST_9,palm,0.9
sample_07345_MST_8,unknown,0.3
sample_01846_MST_2,palm,0.9
sample_03130_MST_4,palm,0.9
sample_02724_MST_3,palm,0.9
sample_07528_MST_8,palm,0.9
sample_02623_MST_3,palm,0.9
sample_01412_MST_2,palm,0.9
sample_07657_MST_8,palm,0.9
sample_01831_MST_2,unknown,0.3
sample_04574_MST_5,palm,0.9
sample_03534_MST_4,palm,0.9
sample_07705_MST_8,palm,0.9
sample_01338_MST_2,unknown,0.3
sample_00727_MST_1,unknown,0.3
sample_07026_MST_8,palm,0.9
sample_02443_MST_3,unknown,0.3
sample_02648_MST_3,unknown,0.3
sample_01496_MST_2,unknown,0.3
sample_09315_MST_10,unknown,0.3
sample_06505_MST_7,unknown,0.3
sample_01078_MST_2,palm,0.9
sample_00879_MST_1,unknown,0.3
sample_02605_MST_3,unknown,0.3
sample_03284_MST_4,palm,0.9
sample_01386_MST_2,palm,0.9
sample_09842_MST_10,unknown,0.3
sample_06359_MST_7,unknown,0.3
sample_03396_MST_4,palm,0.9
sample_00324_MST_1,palm,0.9
sample_03618_MST_4,palm,0.9
sample_07874_MST_8,unknown,0.3
sample_03940_MST_4,four,0.8
sample_03262_MST_4,palm,0.9
sample_09891_MST_10,unknown,0.3
sample_03380_MST_4,palm,0.9
sample_03866_MST_4,palm,0.9
sample_00890_MST_1,unknown,0.3
sample_03406_MST_4,palm,0.9
sample_01121_MST_2,unknown,0.3
sample_09295_MST_10,palm,0.9
sample_08396_MST_9,palm,0.9
sample_08106_MST_9,palm,0.9
sample_01112_MST_2,palm,0.9
sample_05068_MST_6,unknown,0.3
sample_07636_MST_8,unknown,0.3
sample_01576_MST_2,unknown,0.3
sample_06285_MST_7,palm,0.9
sample_01441_MST_2,palm,0.9
sample_01379_MST_2,unknown,0.3
sample_09609_MST_10,unknown,0.3
sample_03590_MST_4,unknown,0.3
sample_01007_MST_2,unknown,0.3
sample_09463_MST_10,unknown,0.3
sample_09861_MST_10,palm,0.9
sample_07868_MST_8,unknown,0.3
sample_02737_MST_3,palm,0.9
sample_00556_MST_1,palm,0.9
sample_01679_MST_2,unknown,0.3
sample_03930_MST_4,palm,0.9
sample_01413_MST_2,palm,0.9
sample_01313_MST_2,four,0.8
sample_02628_MST_3,unknown,0.3
sample_01146_MST_2,unknown,0.3
sample_03182_MST_4,palm,0.9
sample_00051_MST_1,unknown,0.3
sample_03960_MST_4,palm,0.9
sample_09208_MST_10,unknown,0.3
sample_02063_MST_3,palm,0.9
sample_01264_MST_2,palm,0.9
sample_07561_MST_8,palm,0.9
sample_02848_MST_3,four,0.8
sample_08354_MST_9,unknown,0.3
sample_07911_MST_8,unknown,0.3
sample_01227_MST_2,four,0.8
sample_03959_MST_4,palm,0.9
sample_07921_MST_8,three,0.7
sample_07552_MST_8,unknown,0.3
sample_00264_MST_1,unknown,0.3
sample_00358_MST_1,palm,0.9
sample_00515_MST_1,palm,0.9
sample_05996_MST_6,palm,0.9
sample_00810_MST_1,palm,0.9
sample_09955_MST_10,four,0.8
sample_01811_MST_2,palm,0.9
sample_08636_MST_9,palm,0.9
sample_02651_MST_3,unknown,0.3
sample_01940_MST_2,palm,0.9
sample_01730_MST_2,unknown,0.3
sample_02316_MST_3,unknown,0.3
sample_03383_MST_4,palm,0.9
sample_00260_MST_1,unknown,0.3
sample_01432_MST_2,unknown,0.3
sample_00686_MST_1,palm,0.9
sample_03378_MST_4,unknown,0.3
sample_06732_MST_7,unknown,0.3
sample_01247_MST_2,palm,0.9
sample_02348_MST_3,unknown,0.3
sample_01168_MST_2,palm,0.9
sample_01780_MST_2,palm,0.9
sample_09701_MST_10,palm,0.9
sample_07154_MST_8,unknown,0.3
sample_00415_MST_1,palm,0.9
sample_05612_MST_6,palm,0.9
sample_00918_MST_1,unknown,0.3
sample_00077_MST_1,unknown,0.3
sample_07983_MST_8,four,0.8
sample_02096_MST_3,palm,0.9
sample_03409_MST_4,palm,0.9
sample_01868_MST_2,palm,0.9
sample_01709_MST_2,palm,0.9
sample_07488_MST_8,palm,0.9
sample_00253_MST_1,unknown,0.3
sample_01174_MST_2,unknown,0.3
sample_01809_MST_2,unknown,0.3
sample_02554_MST_3,unknown,0.3
sample_00182_MST_1,unknown,0.3
sample_03894_MST_4,unknown,0.3
sample_03697_MST_4,unknown,0.3
sample_01558_MST_2,unknown,0.3
sample_07100_MST_8,palm,0.9
sample_03282_MST_4,unknown,0.3
sample_01326_MST_2,palm,0.9
sample_09904_MST_10,unknown,0.3
sample_08058_MST_9,unknown,0.3
sample_04263_MST_5,four,0.8
sample_03230_MST_4,unknown,0.3
sample_01173_MST_2,palm,0.9
sample_05537_MST_6,palm,0.9
sample_03469_MST_4,four,0.8
sample_08025_MST_9,palm,0.9
sample_00815_MST_1,unknown,0.3
sample_09156_MST_10,palm,0.9
sample_01949_MST_2,palm,0.9
sample_00536_MST_1,palm,0.9
sample_02342_MST_3,unknown,0.3
sample_01563_MST_2,palm,0.9
sample_05003_MST_6,palm,0.9
sample_02794_MST_3,palm,0.9
sample_01786_MST_2,palm,0.9
sample_02992_MST_3,unknown,0.3
sample_07532_MST_8,palm,0.9
sample_01642_MST_2,unknown,0.3
sample_03656_MST_4,palm,0.9
sample_03693_MST_4,unknown,0.3
sample_03081_MST_4,palm,0.9
sample_00302_MST_1,unknown,0.3
sample_07536_MST_8,palm,0.9
sample_00212_MST_1,unknown,0.3
sample_01100_MST_2,palm,0.9
sample_00337_MST_1,unknown,0.3
sample_00842_MST_1,unknown,0.3
sample_03720_MST_4,unknown,0.3
sample_02449_MST_3,unknown,0.3
sample_01310_MST_2,palm,0.9
sample_01822_MST_2,unknown,0.3
sample_01437_MST_2,unknown,0.3
sample_01190_MST_2,palm,0.9
sample_02513_MST_3,palm,0.9
sample_00520_MST_1,palm,0.9
sample_03915_MST_4,palm,0.9
sample_02079_MST_3,four,0.8
sample_00383_MST_1,palm,0.9
sample_02817_MST_3,palm,0.9
sample_00857_MST_1,palm,0.9
sample_03013_MST_4,unknown,0.3
sample_07400_MST_8,unknown,0.3
sample_01680_MST_2,unknown,0.3
sample_01941_MST_2,unknown,0.3
sample_01064_MST_2,unknown,0.3
sample_02993_MST_3,unknown,0.3
sample_09126_MST_10,palm,0.9
sample_09140_MST_10,unknown,0.3
sample_03494_MST_4,unknown,0.3
sample_08214_MST_9,palm,0.9
sample_02024_MST_3,palm,0.9
sample_04862_MST_5,palm,0.9
sample_07719_MST_8,unknown,0.3
sample_03386_MST_4,palm,0.9
sample_02827_MST_3,unknown,0.3
sample_01879_MST_2,unknown,0.3
sample_01553_MST_2,palm,0.9
sample_09806_MST_10,palm,0.9
sample_08344_MST_9,palm,0.9
sample_07173_MST_8,palm,0.9
sample_01069_MST_2,palm,0.9
sample_08381_MST_9,unknown,0.3
sample_01199_MST_2,four,0.8
sample_00739_MST_1,palm,0.9
sample_01203_MST_2,unknown,0.3
sample_00673_MST_1,palm,0.9
sample_01053_MST_2,unknown,0.3
sample_08668_MST_9,unknown,0.3
sample_03131_MST_4,unknown,0.3
sample_03598_MST_4,unknown,0.3
sample_03563_MST_4,unknown,0.3
sample_01517_MST_2,unknown,0.3
sample_07935_MST_8,four,0.8
sample_09425_MST_10,palm,0.9
sample_01889_MST_2,palm,0.9
sample_03244_MST_4,palm,0.9
sample_03951_MST_4,palm,0.9
sample_00995_MST_1,unknown,0.3
sample_01921_MST_2,palm,0.9
sample_01524_MST_2,palm,0.9
sample_02634_MST_3,palm,0.9
sample_02733_MST_3,unknown,0.3
sample_02540_MST_3,unknown,0.3
sample_03067_MST_4,palm,0.9
sample_03193_MST_4,unknown,0.3
sample_00831_MST_1,palm,0.9
sample_03833_MST_4,palm,0.9
sample_00479_MST_1,four,0.8
sample_00071_MST_1,palm,0.9
sample_02446_MST_3,palm,0.9
sample_00541_MST_1,three,0.7
sample_03572_MST_4,palm,0.9
sample_08187_MST_9,palm,0.9
sample_02570_MST_3,unknown,0.3
sample_07895_MST_8,unknown,0.3
sample_02905_MST_3,unknown,0.3
sample_09860_MST_10,unknown,0.3
sample_01548_MST_2,unknown,0.3
sample_08259_MST_9,four,0.8
sample_06491_MST_7,unknown,0.3
sample_05141_MST_6,palm,0.9
sample_07660_MST_8,palm,0.9
sample_01352_MST_2,unknown,0.3
sample_03709_MST_4,palm,0.9
sample_00614_MST_1,unknown,0.3
sample_01377_MST_2,palm,0.9
sample_07043_MST_8,unknown,0.3
sample_00865_MST_1,palm,0.9
sample_00193_MST_1,palm,0.9
sample_02986_MST_3,palm,0.9
sample_01252_MST_2,palm,0.9
sample_02866_MST_3,unknown,0.3
sample_07591_MST_8,unknown,0.3
sample_00537_MST_1,palm,0.9
sample_07314_MST_8,unknown,0.3
sample_02028_MST_3,unknown,0.3
sample_07823_MST_8,palm,0.9
sample_01864_MST_2,unknown,0.3
sample_02404_MST_3,palm,0.9
sample_09611_MST_10,unknown,0.3
sample_03673_MST_4,unknown,0.3
sample_00132_MST_1,palm,0.9
sample_00725_MST_1,unknown,0.3
sample_00035_MST_1,palm,0.9
sample_03093_MST_4,palm,0.9
sample_03363_MST_4,palm,0.9
sample_00885_MST_1,palm,0.9
sample_00658_MST_1,four,0.8
sample_02475_MST_3,unknown,0.3
sample_00993_MST_1,palm,0.9
sample_09497_MST_10,unknown,0.3
sample_02795_MST_3,unknown,0.3
sample_00259_MST_1,unknown,0.3
sample_02101_MST_3,unknown,0.3
sample_09260_MST_10,palm,0.9
sample_07849_MST_8,unknown,0.3
sample_03079_MST_4,unknown,0.3
sample_02417_MST_3,palm,0.9
sample_00858_MST_1,three,0.7
sample_00382_MST_1,unknown,0.3
sample_02767_MST_3,palm,0.9
sample_03084_MST_4,unknown,0.3
sample_08679_MST_9,palm,0.9
sample_09046_MST_10,unknown,0.3
sample_02723_MST_3,unknown,0.3
sample_08859_MST_9,unknown,0.3
sample_01111_MST_2,unknown,0.3
sample_07259_MST_8,unknown,0.3
sample_00992_MST_1,palm,0.9
sample_02046_MST_3,unknown,0.3
sample_00856_MST_1,palm,0.9
sample_09206_MST_10,palm,0.9
sample_00588_MST_1,unknown,0.3
sample_05797_MST_6,unknown,0.3
sample_08427_MST_9,unknown,0.3
sample_03953_MST_4,palm,0.9
sample_01290_MST_2,palm,0.9
sample_03135_MST_4,palm,0.9
sample_00351_MST_1,unknown,0.3
sample_01222_MST_2,unknown,0.3
sample_01354_MST_2,palm,0.9
sample_03202_MST_4,unknown,0.3
sample_00331_MST_1,palm,0.9
sample_03821_MST_4,palm,0.9
sample_01902_MST_2,peace,0.8
sample_00814_MST_1,unknown,0.3
sample_02940_MST_3,palm,0.9
sample_08607_MST_9,unknown,0.3
sample_03056_MST_4,four,0.8
sample_03489_MST_4,unknown,0.3
sample_02910_MST_3,palm,0.9
sample_01447_MST_2,palm,0.9
sample_09141_MST_10,unknown,0.3
sample_07644_MST_8,unknown,0.3
sample_08465_MST_9,palm,0.9
sample_02393_MST_3,palm,0.9
sample_03779_MST_4,unknown,0.3
sample_02707_MST_3,palm,0.9
sample_00327_MST_1,palm,0.9
sample_00390_MST_1,palm,0.9
sample_02431_MST_3,unknown,0.3
sample_02615_MST_3,unknown,0.3
sample_02985_MST_3,unknown,0.3
sample_00219_MST_1,unknown,0.3
sample_01275_MST_2,palm,0.9
