sample_id,suggested_label,confidence,path_landmarks,cluster,final_suggestion
sample_09351_MST_10,palm,0.9,data/processed/landmarks/sample_09351_MST_10.npy,3,ambiguous
sample_04352_MST_5,palm,0.9,data/processed/landmarks/sample_04352_MST_5.npy,10,ambiguous
sample_00402_MST_1,palm,0.9,data/processed/landmarks/sample_00402_MST_1.npy,3,ambiguous
sample_03937_MST_4,three,0.7,data/processed/landmarks/sample_03937_MST_4.npy,10,ambiguous
sample_00534_MST_1,unknown,0.3,data/processed/landmarks/sample_00534_MST_1.npy,3,ambiguous
sample_01577_MST_2,unknown,0.3,data/processed/landmarks/sample_01577_MST_2.npy,11,ambiguous
sample_03743_MST_4,palm,0.9,data/processed/landmarks/sample_03743_MST_4.npy,2,ambiguous
sample_07686_MST_8,palm,0.9,data/processed/landmarks/sample_07686_MST_8.npy,3,ambiguous
sample_08873_MST_9,palm,0.9,data/processed/landmarks/sample_08873_MST_9.npy,0,ambiguous
sample_01057_MST_2,palm,0.9,data/processed/landmarks/sample_01057_MST_2.npy,10,ambiguous
sample_01436_MST_2,palm,0.9,data/processed/landmarks/sample_01436_MST_2.npy,7,ambiguous
sample_08779_MST_9,palm,0.9,data/processed/landmarks/sample_08779_MST_9.npy,11,ambiguous
sample_00123_MST_1,palm,0.9,data/processed/landmarks/sample_00123_MST_1.npy,9,ambiguous
sample_00994_MST_1,palm,0.9,data/processed/landmarks/sample_00994_MST_1.npy,3,ambiguous
sample_00793_MST_1,four,0.8,data/processed/landmarks/sample_00793_MST_1.npy,2,ambiguous
sample_09092_MST_10,palm,0.9,data/processed/landmarks/sample_09092_MST_10.npy,2,ambiguous
sample_02832_MST_3,four,0.8,data/processed/landmarks/sample_02832_MST_3.npy,3,ambiguous
sample_03497_MST_4,unknown,0.3,data/processed/landmarks/sample_03497_MST_4.npy,3,ambiguous
sample_02646_MST_3,palm,0.9,data/processed/landmarks/sample_02646_MST_3.npy,0,ambiguous
sample_07818_MST_8,unknown,0.3,data/processed/landmarks/sample_07818_MST_8.npy,8,ambiguous
sample_01523_MST_2,palm,0.9,data/processed/landmarks/sample_01523_MST_2.npy,8,ambiguous
sample_09023_MST_10,unknown,0.3,data/processed/landmarks/sample_09023_MST_10.npy,0,ambiguous
sample_03789_MST_4,unknown,0.3,data/processed/landmarks/sample_03789_MST_4.npy,10,ambiguous
sample_00854_MST_1,palm,0.9,data/processed/landmarks/sample_00854_MST_1.npy,3,ambiguous
sample_09319_MST_10,palm,0.9,data/processed/landmarks/sample_09319_MST_10.npy,3,ambiguous
sample_03327_MST_4,unknown,0.3,data/processed/landmarks/sample_03327_MST_4.npy,9,ambiguous
sample_03329_MST_4,unknown,0.3,data/processed/landmarks/sample_03329_MST_4.npy,3,ambiguous
sample_02378_MST_3,unknown,0.3,data/processed/landmarks/sample_02378_MST_3.npy,9,ambiguous
sample_07768_MST_8,palm,0.9,data/processed/landmarks/sample_07768_MST_8.npy,1,ambiguous
sample_02107_MST_3,four,0.8,data/processed/landmarks/sample_02107_MST_3.npy,2,ambiguous
sample_00878_MST_1,four,0.8,data/processed/landmarks/sample_00878_MST_1.npy,9,ambiguous
sample_03436_MST_4,palm,0.9,data/processed/landmarks/sample_03436_MST_4.npy,0,ambiguous
sample_03086_MST_4,palm,0.9,data/processed/landmarks/sample_03086_MST_4.npy,3,ambiguous
sample_00454_MST_1,palm,0.9,data/processed/landmarks/sample_00454_MST_1.npy,2,ambiguous
sample_01698_MST_2,unknown,0.3,data/processed/landmarks/sample_01698_MST_2.npy,11,ambiguous
sample_00144_MST_1,palm,0.9,data/processed/landmarks/sample_00144_MST_1.npy,6,palm
sample_01044_MST_2,four,0.8,data/processed/landmarks/sample_01044_MST_2.npy,1,ambiguous
sample_08399_MST_9,palm,0.9,data/processed/landmarks/sample_08399_MST_9.npy,3,ambiguous
sample_00181_MST_1,palm,0.9,data/processed/landmarks/sample_00181_MST_1.npy,0,ambiguous
sample_03942_MST_4,unknown,0.3,data/processed/landmarks/sample_03942_MST_4.npy,8,ambiguous
sample_03175_MST_4,palm,0.9,data/processed/landmarks/sample_03175_MST_4.npy,3,ambiguous
sample_07320_MST_8,palm,0.9,data/processed/landmarks/sample_07320_MST_8.npy,2,ambiguous
sample_07486_MST_8,unknown,0.3,data/processed/landmarks/sample_07486_MST_8.npy,2,ambiguous
sample_02172_MST_3,unknown,0.3,data/processed/landmarks/sample_02172_MST_3.npy,3,ambiguous
sample_02735_MST_3,palm,0.9,data/processed/landmarks/sample_02735_MST_3.npy,2,ambiguous
sample_01908_MST_2,unknown,0.3,data/processed/landmarks/sample_01908_MST_2.npy,9,ambiguous
sample_01508_MST_2,palm,0.9,data/processed/landmarks/sample_01508_MST_2.npy,10,ambiguous
sample_01894_MST_2,palm,0.9,data/processed/landmarks/sample_01894_MST_2.npy,3,ambiguous
sample_02427_MST_3,four,0.8,data/processed/landmarks/sample_02427_MST_3.npy,0,ambiguous
sample_09256_MST_10,palm,0.9,data/processed/landmarks/sample_09256_MST_10.npy,4,ambiguous
sample_08684_MST_9,palm,0.9,data/processed/landmarks/sample_08684_MST_9.npy,2,ambiguous
sample_01497_MST_2,palm,0.9,data/processed/landmarks/sample_01497_MST_2.npy,3,ambiguous
sample_00138_MST_1,palm,0.9,data/processed/landmarks/sample_00138_MST_1.npy,3,ambiguous
sample_01395_MST_2,palm,0.9,data/processed/landmarks/sample_01395_MST_2.npy,11,ambiguous
sample_05930_MST_6,palm,0.9,data/processed/landmarks/sample_05930_MST_6.npy,2,ambiguous
sample_08901_MST_9,palm,0.9,data/processed/landmarks/sample_08901_MST_9.npy,11,ambiguous
sample_03791_MST_4,palm,0.9,data/processed/landmarks/sample_03791_MST_4.npy,3,ambiguous
sample_03092_MST_4,unknown,0.3,data/processed/landmarks/sample_03092_MST_4.npy,4,ambiguous
sample_07746_MST_8,unknown,0.3,data/processed/landmarks/sample_07746_MST_8.npy,3,ambiguous
sample_04078_MST_5,unknown,0.3,data/processed/landmarks/sample_04078_MST_5.npy,2,ambiguous
sample_09508_MST_10,unknown,0.3,data/processed/landmarks/sample_09508_MST_10.npy,4,ambiguous
sample_07638_MST_8,unknown,0.3,data/processed/landmarks/sample_07638_MST_8.npy,2,ambiguous
sample_00004_MST_1,palm,0.9,data/processed/landmarks/sample_00004_MST_1.npy,2,ambiguous
sample_08272_MST_9,palm,0.9,data/processed/landmarks/sample_08272_MST_9.npy,3,ambiguous
sample_01450_MST_2,palm,0.9,data/processed/landmarks/sample_01450_MST_2.npy,2,ambiguous
sample_03514_MST_4,palm,0.9,data/processed/landmarks/sample_03514_MST_4.npy,4,ambiguous
sample_00393_MST_1,palm,0.9,data/processed/landmarks/sample_00393_MST_1.npy,2,ambiguous
sample_00583_MST_1,unknown,0.3,data/processed/landmarks/sample_00583_MST_1.npy,10,ambiguous
sample_03979_MST_4,palm,0.9,data/processed/landmarks/sample_03979_MST_4.npy,4,ambiguous
sample_00166_MST_1,unknown,0.3,data/processed/landmarks/sample_00166_MST_1.npy,11,ambiguous
sample_09558_MST_10,unknown,0.3,data/processed/landmarks/sample_09558_MST_10.npy,9,ambiguous
sample_03234_MST_4,palm,0.9,data/processed/landmarks/sample_03234_MST_4.npy,9,ambiguous
sample_07270_MST_8,four,0.8,data/processed/landmarks/sample_07270_MST_8.npy,2,ambiguous
sample_03062_MST_4,palm,0.9,data/processed/landmarks/sample_03062_MST_4.npy,4,ambiguous
sample_02146_MST_3,four,0.8,data/processed/landmarks/sample_02146_MST_3.npy,3,ambiguous
sample_03916_MST_4,four,0.8,data/processed/landmarks/sample_03916_MST_4.npy,3,ambiguous
sample_01145_MST_2,unknown,0.3,data/processed/landmarks/sample_01145_MST_2.npy,3,ambiguous
sample_00462_MST_1,palm,0.9,data/processed/landmarks/sample_00462_MST_1.npy,8,ambiguous
sample_03783_MST_4,palm,0.9,data/processed/landmarks/sample_03783_MST_4.npy,4,ambiguous
sample_07985_MST_8,unknown,0.3,data/processed/landmarks/sample_07985_MST_8.npy,10,ambiguous
sample_06900_MST_7,unknown,0.3,data/processed/landmarks/sample_06900_MST_7.npy,3,ambiguous
sample_00282_MST_1,unknown,0.3,data/processed/landmarks/sample_00282_MST_1.npy,2,ambiguous
sample_00663_MST_1,palm,0.9,data/processed/landmarks/sample_00663_MST_1.npy,3,ambiguous
sample_00626_MST_1,three,0.7,data/processed/landmarks/sample_00626_MST_1.npy,0,ambiguous
sample_09676_MST_10,unknown,0.3,data/processed/landmarks/sample_09676_MST_10.npy,0,ambiguous
sample_03891_MST_4,palm,0.9,data/processed/landmarks/sample_03891_MST_4.npy,2,ambiguous
sample_02603_MST_3,unknown,0.3,data/processed/landmarks/sample_02603_MST_3.npy,2,ambiguous
sample_08998_MST_9,unknown,0.3,data/processed/landmarks/sample_08998_MST_9.npy,10,ambiguous
sample_01239_MST_2,palm,0.9,data/processed/landmarks/sample_01239_MST_2.npy,0,ambiguous
sample_07156_MST_8,unknown,0.3,data/processed/landmarks/sample_07156_MST_8.npy,3,ambiguous
sample_00099_MST_1,unknown,0.3,data/processed/landmarks/sample_00099_MST_1.npy,3,ambiguous
sample_00353_MST_1,palm,0.9,data/processed/landmarks/sample_00353_MST_1.npy,0,ambiguous
sample_00707_MST_1,unknown,0.3,data/processed/landmarks/sample_00707_MST_1.npy,10,ambiguous
sample_07125_MST_8,four,0.8,data/processed/landmarks/sample_07125_MST_8.npy,0,ambiguous
sample_00107_MST_1,palm,0.9,data/processed/landmarks/sample_00107_MST_1.npy,0,ambiguous
sample_03098_MST_4,palm,0.9,data/processed/landmarks/sample_03098_MST_4.npy,0,ambiguous
sample_09693_MST_10,palm,0.9,data/processed/landmarks/sample_09693_MST_10.npy,10,ambiguous
sample_06855_MST_7,palm,0.9,data/processed/landmarks/sample_06855_MST_7.npy,3,ambiguous
sample_01559_MST_2,unknown,0.3,data/processed/landmarks/sample_01559_MST_2.npy,3,ambiguous
sample_08662_MST_9,three,0.7,data/processed/landmarks/sample_08662_MST_9.npy,3,ambiguous
sample_02880_MST_3,unknown,0.3,data/processed/landmarks/sample_02880_MST_3.npy,3,ambiguous
sample_03706_MST_4,palm,0.9,data/processed/landmarks/sample_03706_MST_4.npy,0,ambiguous
sample_03613_MST_4,palm,0.9,data/processed/landmarks/sample_03613_MST_4.npy,8,ambiguous
sample_04575_MST_5,palm,0.9,data/processed/landmarks/sample_04575_MST_5.npy,3,ambiguous
sample_09799_MST_10,unknown,0.3,data/processed/landmarks/sample_09799_MST_10.npy,2,ambiguous
sample_01984_MST_2,unknown,0.3,data/processed/landmarks/sample_01984_MST_2.npy,3,ambiguous
sample_08977_MST_9,unknown,0.3,data/processed/landmarks/sample_08977_MST_9.npy,3,ambiguous
sample_01248_MST_2,palm,0.9,data/processed/landmarks/sample_01248_MST_2.npy,10,ambiguous
sample_00931_MST_1,unknown,0.3,data/processed/landmarks/sample_00931_MST_1.npy,8,ambiguous
sample_09677_MST_10,unknown,0.3,data/processed/landmarks/sample_09677_MST_10.npy,3,ambiguous
sample_01236_MST_2,palm,0.9,data/processed/landmarks/sample_01236_MST_2.npy,3,ambiguous
sample_08333_MST_9,palm,0.9,data/processed/landmarks/sample_08333_MST_9.npy,8,ambiguous
sample_04564_MST_5,three,0.7,data/processed/landmarks/sample_04564_MST_5.npy,8,ambiguous
sample_00670_MST_1,palm,0.9,data/processed/landmarks/sample_00670_MST_1.npy,2,ambiguous
sample_01171_MST_2,unknown,0.3,data/processed/landmarks/sample_01171_MST_2.npy,0,ambiguous
sample_01056_MST_2,unknown,0.3,data/processed/landmarks/sample_01056_MST_2.npy,9,ambiguous
sample_08531_MST_9,palm,0.9,data/processed/landmarks/sample_08531_MST_9.npy,2,ambiguous
sample_07569_MST_8,palm,0.9,data/processed/landmarks/sample_07569_MST_8.npy,3,ambiguous
sample_03947_MST_4,unknown,0.3,data/processed/landmarks/sample_03947_MST_4.npy,2,ambiguous
sample_09815_MST_10,palm,0.9,data/processed/landmarks/sample_09815_MST_10.npy,0,ambiguous
sample_07447_MST_8,unknown,0.3,data/processed/landmarks/sample_07447_MST_8.npy,11,ambiguous
sample_07078_MST_8,unknown,0.3,data/processed/landmarks/sample_07078_MST_8.npy,2,ambiguous
sample_03623_MST_4,palm,0.9,data/processed/landmarks/sample_03623_MST_4.npy,8,ambiguous
sample_01361_MST_2,four,0.8,data/processed/landmarks/sample_01361_MST_2.npy,2,ambiguous
sample_01619_MST_2,unknown,0.3,data/processed/landmarks/sample_01619_MST_2.npy,3,ambiguous
sample_02243_MST_3,palm,0.9,data/processed/landmarks/sample_02243_MST_3.npy,0,ambiguous
sample_00477_MST_1,palm,0.9,data/processed/landmarks/sample_00477_MST_1.npy,2,ambiguous
sample_07726_MST_8,palm,0.9,data/processed/landmarks/sample_07726_MST_8.npy,2,ambiguous
sample_01106_MST_2,unknown,0.3,data/processed/landmarks/sample_01106_MST_2.npy,2,ambiguous
sample_01223_MST_2,unknown,0.3,data/processed/landmarks/sample_01223_MST_2.npy,10,ambiguous
sample_01572_MST_2,palm,0.9,data/processed/landmarks/sample_01572_MST_2.npy,2,ambiguous
sample_03167_MST_4,palm,0.9,data/processed/landmarks/sample_03167_MST_4.npy,8,ambiguous
sample_03512_MST_4,palm,0.9,data/processed/landmarks/sample_03512_MST_4.npy,9,ambiguous
sample_09207_MST_10,unknown,0.3,data/processed/landmarks/sample_09207_MST_10.npy,4,ambiguous
sample_00777_MST_1,palm,0.9,data/processed/landmarks/sample_00777_MST_1.npy,3,ambiguous
sample_02856_MST_3,unknown,0.3,data/processed/landmarks/sample_02856_MST_3.npy,3,ambiguous
sample_01179_MST_2,unknown,0.3,data/processed/landmarks/sample_01179_MST_2.npy,0,ambiguous
sample_00231_MST_1,palm,0.9,data/processed/landmarks/sample_00231_MST_1.npy,0,ambiguous
sample_08228_MST_9,fist,0.9,data/processed/landmarks/sample_08228_MST_9.npy,9,ambiguous
sample_03612_MST_4,palm,0.9,data/processed/landmarks/sample_03612_MST_4.npy,3,ambiguous
sample_08265_MST_9,three,0.7,data/processed/landmarks/sample_08265_MST_9.npy,0,ambiguous
sample_01084_MST_2,four,0.8,data/processed/landmarks/sample_01084_MST_2.npy,11,ambiguous
sample_08103_MST_9,palm,0.9,data/processed/landmarks/sample_08103_MST_9.npy,11,ambiguous
sample_03153_MST_4,palm,0.9,data/processed/landmarks/sample_03153_MST_4.npy,7,ambiguous
sample_01453_MST_2,unknown,0.3,data/processed/landmarks/sample_01453_MST_2.npy,11,ambiguous
sample_02043_MST_3,unknown,0.3,data/processed/landmarks/sample_02043_MST_3.npy,11,ambiguous
sample_00267_MST_1,palm,0.9,data/processed/landmarks/sample_00267_MST_1.npy,3,ambiguous
sample_03083_MST_4,unknown,0.3,data/processed/landmarks/sample_03083_MST_4.npy,3,ambiguous
sample_01492_MST_2,unknown,0.3,data/processed/landmarks/sample_01492_MST_2.npy,8,ambiguous
sample_09765_MST_10,unknown,0.3,data/processed/landmarks/sample_09765_MST_10.npy,4,ambiguous
sample_08995_MST_9,unknown,0.3,data/processed/landmarks/sample_08995_MST_9.npy,3,ambiguous
sample_09512_MST_10,palm,0.9,data/processed/landmarks/sample_09512_MST_10.npy,2,ambiguous
sample_06003_MST_7,palm,0.9,data/processed/landmarks/sample_06003_MST_7.npy,3,ambiguous
sample_00778_MST_1,palm,0.9,data/processed/landmarks/sample_00778_MST_1.npy,0,ambiguous
sample_08500_MST_9,unknown,0.3,data/processed/landmarks/sample_08500_MST_9.npy,0,ambiguous
sample_03215_MST_4,palm,0.9,data/processed/landmarks/sample_03215_MST_4.npy,7,ambiguous
sample_00295_MST_1,palm,0.9,data/processed/landmarks/sample_00295_MST_1.npy,10,ambiguous
sample_09188_MST_10,unknown,0.3,data/processed/landmarks/sample_09188_MST_10.npy,1,ambiguous
sample_02338_MST_3,palm,0.9,data/processed/landmarks/sample_02338_MST_3.npy,9,ambiguous
sample_07963_MST_8,palm,0.9,data/processed/landmarks/sample_07963_MST_8.npy,2,ambiguous
sample_00929_MST_1,palm,0.9,data/processed/landmarks/sample_00929_MST_1.npy,11,ambiguous
sample_07326_MST_8,palm,0.9,data/processed/landmarks/sample_07326_MST_8.npy,3,ambiguous
sample_06214_MST_7,palm,0.9,data/processed/landmarks/sample_06214_MST_7.npy,3,ambiguous
sample_00394_MST_1,four,0.8,data/processed/landmarks/sample_00394_MST_1.npy,10,ambiguous
sample_08610_MST_9,palm,0.9,data/processed/landmarks/sample_08610_MST_9.npy,8,ambiguous
sample_03270_MST_4,palm,0.9,data/processed/landmarks/sample_03270_MST_4.npy,9,ambiguous
sample_02432_MST_3,palm,0.9,data/processed/landmarks/sample_02432_MST_3.npy,3,ambiguous
sample_03160_MST_4,unknown,0.3,data/processed/landmarks/sample_03160_MST_4.npy,2,ambiguous
sample_07004_MST_8,unknown,0.3,data/processed/landmarks/sample_07004_MST_8.npy,9,ambiguous
sample_08141_MST_9,palm,0.9,data/processed/landmarks/sample_08141_MST_9.npy,5,ambiguous
sample_00100_MST_1,four,0.8,data/processed/landmarks/sample_00100_MST_1.npy,0,ambiguous
sample_01985_MST_2,palm,0.9,data/processed/landmarks/sample_01985_MST_2.npy,2,ambiguous
sample_02045_MST_3,palm,0.9,data/processed/landmarks/sample_02045_MST_3.npy,3,ambiguous
sample_01062_MST_2,palm,0.9,data/processed/landmarks/sample_01062_MST_2.npy,3,ambiguous
sample_03258_MST_4,unknown,0.3,data/processed/landmarks/sample_03258_MST_4.npy,2,ambiguous
sample_03736_MST_4,palm,0.9,data/processed/landmarks/sample_03736_MST_4.npy,9,ambiguous
sample_01532_MST_2,palm,0.9,data/processed/landmarks/sample_01532_MST_2.npy,0,ambiguous
sample_03065_MST_4,unknown,0.3,data/processed/landmarks/sample_03065_MST_4.npy,3,ambiguous
sample_00818_MST_1,palm,0.9,data/processed/landmarks/sample_00818_MST_1.npy,3,ambiguous
sample_01321_MST_2,unknown,0.3,data/processed/landmarks/sample_01321_MST_2.npy,2,ambiguous
sample_08574_MST_9,unknown,0.3,data/processed/landmarks/sample_08574_MST_9.npy,2,ambiguous
sample_08642_MST_9,unknown,0.3,data/processed/landmarks/sample_08642_MST_9.npy,3,ambiguous
sample_02945_MST_3,unknown,0.3,data/processed/landmarks/sample_02945_MST_3.npy,3,ambiguous
sample_09918_MST_10,unknown,0.3,data/processed/landmarks/sample_09918_MST_10.npy,7,ambiguous
sample_09906_MST_10,four,0.8,data/processed/landmarks/sample_09906_MST_10.npy,10,ambiguous
sample_00103_MST_1,palm,0.9,data/processed/landmarks/sample_00103_MST_1.npy,11,ambiguous
sample_02576_MST_3,three,0.7,data/processed/landmarks/sample_02576_MST_3.npy,3,ambiguous
sample_02073_MST_3,unknown,0.3,data/processed/landmarks/sample_02073_MST_3.npy,1,ambiguous
sample_07420_MST_8,palm,0.9,data/processed/landmarks/sample_07420_MST_8.npy,2,ambiguous
sample_03173_MST_4,palm,0.9,data/processed/landmarks/sample_03173_MST_4.npy,9,ambiguous
sample_01819_MST_2,unknown,0.3,data/processed/landmarks/sample_01819_MST_2.npy,0,ambiguous
sample_02698_MST_3,palm,0.9,data/processed/landmarks/sample_02698_MST_3.npy,3,ambiguous
sample_00266_MST_1,unknown,0.3,data/processed/landmarks/sample_00266_MST_1.npy,10,ambiguous
sample_03119_MST_4,four,0.8,data/processed/landmarks/sample_03119_MST_4.npy,8,ambiguous
sample_09650_MST_10,palm,0.9,data/processed/landmarks/sample_09650_MST_10.npy,0,ambiguous
sample_02458_MST_3,palm,0.9,data/processed/landmarks/sample_02458_MST_3.npy,2,ambiguous
sample_03855_MST_4,palm,0.9,data/processed/landmarks/sample_03855_MST_4.npy,9,ambiguous
sample_02324_MST_3,palm,0.9,data/processed/landmarks/sample_02324_MST_3.npy,2,ambiguous
sample_03416_MST_4,four,0.8,data/processed/landmarks/sample_03416_MST_4.npy,8,ambiguous
sample_03946_MST_4,palm,0.9,data/processed/landmarks/sample_03946_MST_4.npy,4,ambiguous
sample_02391_MST_3,unknown,0.3,data/processed/landmarks/sample_02391_MST_3.npy,3,ambiguous
sample_01895_MST_2,palm,0.9,data/processed/landmarks/sample_01895_MST_2.npy,0,ambiguous
sample_07757_MST_8,palm,0.9,data/processed/landmarks/sample_07757_MST_8.npy,3,ambiguous
sample_00430_MST_1,palm,0.9,data/processed/landmarks/sample_00430_MST_1.npy,0,ambiguous
sample_01785_MST_2,palm,0.9,data/processed/landmarks/sample_01785_MST_2.npy,7,ambiguous
sample_03138_MST_4,palm,0.9,data/processed/landmarks/sample_03138_MST_4.npy,0,ambiguous
sample_03075_MST_4,palm,0.9,data/processed/landmarks/sample_03075_MST_4.npy,2,ambiguous
sample_03921_MST_4,unknown,0.3,data/processed/landmarks/sample_03921_MST_4.npy,8,ambiguous
sample_02631_MST_3,palm,0.9,data/processed/landmarks/sample_02631_MST_3.npy,3,ambiguous
sample_01995_MST_2,palm,0.9,data/processed/landmarks/sample_01995_MST_2.npy,2,ambiguous
sample_09773_MST_10,palm,0.9,data/processed/landmarks/sample_09773_MST_10.npy,2,ambiguous
sample_01219_MST_2,unknown,0.3,data/processed/landmarks/sample_01219_MST_2.npy,2,ambiguous
sample_01115_MST_2,palm,0.9,data/processed/landmarks/sample_01115_MST_2.npy,3,ambiguous
sample_02294_MST_3,palm,0.9,data/processed/landmarks/sample_02294_MST_3.npy,10,ambiguous
sample_00094_MST_1,palm,0.9,data/processed/landmarks/sample_00094_MST_1.npy,2,ambiguous
sample_03595_MST_4,unknown,0.3,data/processed/landmarks/sample_03595_MST_4.npy,2,ambiguous
sample_09165_MST_10,unknown,0.3,data/processed/landmarks/sample_09165_MST_10.npy,7,ambiguous
sample_06842_MST_7,palm,0.9,data/processed/landmarks/sample_06842_MST_7.npy,3,ambiguous
sample_04042_MST_5,palm,0.9,data/processed/landmarks/sample_04042_MST_5.npy,3,ambiguous
sample_08471_MST_9,palm,0.9,data/processed/landmarks/sample_08471_MST_9.npy,3,ambiguous
sample_03600_MST_4,palm,0.9,data/processed/landmarks/sample_03600_MST_4.npy,1,ambiguous
sample_03269_MST_4,unknown,0.3,data/processed/landmarks/sample_03269_MST_4.npy,3,ambiguous
sample_02819_MST_3,unknown,0.3,data/processed/landmarks/sample_02819_MST_3.npy,3,ambiguous
sample_00177_MST_1,palm,0.9,data/processed/landmarks/sample_00177_MST_1.npy,3,ambiguous
sample_03877_MST_4,four,0.8,data/processed/landmarks/sample_03877_MST_4.npy,3,ambiguous
sample_02776_MST_3,palm,0.9,data/processed/landmarks/sample_02776_MST_3.npy,7,ambiguous
sample_02108_MST_3,palm,0.9,data/processed/landmarks/sample_02108_MST_3.npy,10,ambiguous
