sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P,cluster
sample_09609_MST_10,unknown,0.2,data/processed/landmarks/sample_09609_MST_10.npy,2.3048403,117.12569,1.4485617,100.60347,38.797035,53.860905,119.95544,130.37207,3
sample_01007_MST_2,unknown,0.2,data/processed/landmarks/sample_01007_MST_2.npy,4.7543983,116.8346,1.4049047,46.540447,108.27783,88.302635,90.97896,55.12666,4
sample_09861_MST_10,unknown,0.2,data/processed/landmarks/sample_09861_MST_10.npy,1.4142758,93.17344,0.88264275,61.128597,128.90538,34.04376,120.31643,67.16227,0
sample_01679_MST_2,unknown,0.2,data/processed/landmarks/sample_01679_MST_2.npy,1.7266645,99.05661,1.8693002,95.08835,51.53831,91.362206,84.299545,66.14041,3
sample_03930_MST_4,unknown,0.2,data/processed/landmarks/sample_03930_MST_4.npy,1.2864264,52.955765,1.0852922,162.55548,58.97282,70.669975,57.96913,63.91867,1
sample_01413_MST_2,unknown,0.2,data/processed/landmarks/sample_01413_MST_2.npy,1.5137773,64.38762,1.6710235,82.8432,95.67586,156.67229,132.35881,57.509144,1
sample_01313_MST_2,unknown,0.2,data/processed/landmarks/sample_01313_MST_2.npy,1.8012817,145.59828,0.8113265,129.3052,128.48802,122.64364,55.45415,42.726967,4
sample_02628_MST_3,unknown,0.2,data/processed/landmarks/sample_02628_MST_3.npy,1.4339894,53.653282,2.1794171,161.44586,124.35647,139.38275,42.29158,177.95416,5
sample_01146_MST_2,unknown,0.2,data/processed/landmarks/sample_01146_MST_2.npy,2.8575997,146.78139,1.2928298,108.60052,142.32536,2.7348773,134.44443,114.85719,3
sample_03182_MST_4,unknown,0.2,data/processed/landmarks/sample_03182_MST_4.npy,1.5671153,83.67927,0.79594505,118.0616,139.23917,97.58091,47.509174,89.44751,5
sample_00051_MST_1,unknown,0.2,data/processed/landmarks/sample_00051_MST_1.npy,3.9971087,133.97942,0.6190444,41.17846,138.64966,59.949818,30.527464,95.57307,5
sample_03960_MST_4,unknown,0.2,data/processed/landmarks/sample_03960_MST_4.npy,0.46755227,18.625683,0.79281807,108.01546,47.97607,124.939316,48.897465,85.06795,1
sample_01264_MST_2,unknown,0.2,data/processed/landmarks/sample_01264_MST_2.npy,0.3173795,12.650238,0.8880551,71.573235,75.28052,150.51212,19.604715,63.769485,5
sample_07561_MST_8,unknown,0.2,data/processed/landmarks/sample_07561_MST_8.npy,1.3596548,45.57317,0.92585784,145.37424,112.585884,108.40388,47.197666,131.91904,5
sample_02848_MST_3,unknown,0.2,data/processed/landmarks/sample_02848_MST_3.npy,1.8699523,126.391754,0.3737454,160.64944,84.08513,73.12274,61.550713,35.79688,4
sample_08354_MST_9,unknown,0.2,data/processed/landmarks/sample_08354_MST_9.npy,1.4051851,60.19942,1.0723519,42.930054,52.444016,126.17006,98.76095,80.64707,1
sample_07911_MST_8,unknown,0.2,data/processed/landmarks/sample_07911_MST_8.npy,1.7632921,121.76811,1.6870449,93.59563,143.5154,54.681393,97.79523,73.02192,4
sample_03959_MST_4,unknown,0.2,data/processed/landmarks/sample_03959_MST_4.npy,2.6035,109.52254,1.0680633,57.97732,115.37999,43.578648,111.638916,58.607323,4
sample_07921_MST_8,unknown,0.2,data/processed/landmarks/sample_07921_MST_8.npy,3.9796755,131.86403,1.3518543,136.01843,53.464264,74.65316,176.63617,70.85203,3
sample_00515_MST_1,unknown,0.2,data/processed/landmarks/sample_00515_MST_1.npy,1.9406259,107.979195,0.6792501,110.96287,103.90828,61.66272,50.057926,96.00653,5
sample_00810_MST_1,unknown,0.2,data/processed/landmarks/sample_00810_MST_1.npy,0.5796347,23.999146,0.36548787,106.64401,37.14769,134.94766,113.56299,96.57998,1
sample_08636_MST_9,unknown,0.2,data/processed/landmarks/sample_08636_MST_9.npy,2.9368412,155.36293,1.4460831,67.885315,124.94284,54.87238,84.24775,90.95214,4
sample_02651_MST_3,unknown,0.2,data/processed/landmarks/sample_02651_MST_3.npy,0.60069734,35.95511,0.77488256,146.78976,59.698658,119.35394,102.12676,57.755783,1
sample_01940_MST_2,unknown,0.2,data/processed/landmarks/sample_01940_MST_2.npy,0.87134755,42.577103,0.80722934,42.988743,57.856358,68.737076,131.6105,20.157728,1
sample_02316_MST_3,unknown,0.2,data/processed/landmarks/sample_02316_MST_3.npy,2.591988,130.5988,1.4106765,149.97154,85.18801,57.898655,56.921276,92.13314,3
sample_00686_MST_1,unknown,0.2,data/processed/landmarks/sample_00686_MST_1.npy,1.5354327,49.10581,1.8408884,88.56282,110.01628,18.187445,151.9169,52.308853,0
sample_01168_MST_2,unknown,0.2,data/processed/landmarks/sample_01168_MST_2.npy,1.3066919,64.78223,1.3456788,132.4553,88.073845,46.56656,101.84178,24.835798,1
sample_01780_MST_2,unknown,0.2,data/processed/landmarks/sample_01780_MST_2.npy,2.5934072,148.15532,1.1284649,90.42946,150.00204,115.16439,65.16846,44.984947,4
sample_07154_MST_8,unknown,0.2,data/processed/landmarks/sample_07154_MST_8.npy,2.2127779,95.36469,1.2616621,127.606834,82.98422,100.16766,69.16474,29.558657,4
sample_00415_MST_1,unknown,0.2,data/processed/landmarks/sample_00415_MST_1.npy,1.2171733,54.640373,0.99901146,43.584797,43.530327,116.236,151.38612,117.3344,1
sample_00918_MST_1,unknown,0.2,data/processed/landmarks/sample_00918_MST_1.npy,1.9933,54.060314,2.6338253,44.571716,135.44891,94.769196,51.916073,109.73517,5
sample_00077_MST_1,unknown,0.2,data/processed/landmarks/sample_00077_MST_1.npy,2.2694309,108.11669,1.3008891,154.40648,122.56787,50.915886,24.853794,38.883095,4
sample_01868_MST_2,unknown,0.2,data/processed/landmarks/sample_01868_MST_2.npy,2.134897,58.15212,1.0400442,83.9004,71.903595,134.14366,70.83211,45.794395,1
sample_01174_MST_2,unknown,0.2,data/processed/landmarks/sample_01174_MST_2.npy,1.1032366,74.553535,2.4726422,168.28145,98.994606,90.99621,34.563095,108.55814,5
sample_03697_MST_4,unknown,0.2,data/processed/landmarks/sample_03697_MST_4.npy,1.3307842,55.170113,0.7316232,123.341354,54.254086,37.033306,150.29202,19.195143,1
sample_01558_MST_2,unknown,0.2,data/processed/landmarks/sample_01558_MST_2.npy,1.4811105,60.08339,1.9129934,42.27167,105.09131,104.10138,87.492,4.0168815,1
sample_07100_MST_8,unknown,0.2,data/processed/landmarks/sample_07100_MST_8.npy,0.4951785,18.456789,1.0882727,58.104874,49.17033,100.800156,107.34477,35.459663,1
sample_03282_MST_4,unknown,0.2,data/processed/landmarks/sample_03282_MST_4.npy,0.7456066,33.05595,0.8980629,141.8173,112.71452,28.14139,58.833443,167.72939,0
sample_01326_MST_2,unknown,0.2,data/processed/landmarks/sample_01326_MST_2.npy,1.763436,66.874794,1.4679607,105.4719,39.27688,121.87827,128.99554,137.01277,3
sample_08058_MST_9,unknown,0.2,data/processed/landmarks/sample_08058_MST_9.npy,1.1890265,47.1251,0.6222928,16.36859,157.1873,23.458546,62.577293,116.24215,0
sample_04263_MST_5,unknown,0.2,data/processed/landmarks/sample_04263_MST_5.npy,2.1939743,67.66011,1.6328894,138.65907,64.3705,69.83554,99.204,58.591362,1
sample_03230_MST_4,unknown,0.2,data/processed/landmarks/sample_03230_MST_4.npy,1.8692251,119.196846,1.1271952,85.17002,130.69655,57.635498,105.75234,38.347878,4
sample_05537_MST_6,unknown,0.2,data/processed/landmarks/sample_05537_MST_6.npy,4.738537,128.82675,2.7335489,60.947433,46.416496,137.4257,64.02315,24.538836,4
sample_03469_MST_4,unknown,0.2,data/processed/landmarks/sample_03469_MST_4.npy,2.6608047,73.531296,2.2919827,121.54224,115.61682,59.87038,135.8655,74.72996,0
sample_08025_MST_9,unknown,0.2,data/processed/landmarks/sample_08025_MST_9.npy,2.3254251,122.576866,2.4473977,95.540565,92.664055,91.01351,88.64644,37.187065,4
sample_00815_MST_1,unknown,0.2,data/processed/landmarks/sample_00815_MST_1.npy,1.2935399,85.053246,1.4931971,145.17941,131.9027,59.851818,114.55334,122.3972,0
sample_00536_MST_1,unknown,0.2,data/processed/landmarks/sample_00536_MST_1.npy,2.3133392,101.68493,1.5301583,167.429,42.61365,150.16576,67.09001,28.376734,4
sample_01563_MST_2,unknown,0.2,data/processed/landmarks/sample_01563_MST_2.npy,2.171935,82.33845,0.793404,75.981636,42.757416,58.1522,92.40919,56.27405,1
sample_05003_MST_6,unknown,0.2,data/processed/landmarks/sample_05003_MST_6.npy,2.9286215,93.34475,2.6812403,89.368904,150.75923,77.43603,113.532715,28.62145,4
sample_02794_MST_3,unknown,0.2,data/processed/landmarks/sample_02794_MST_3.npy,1.1521342,20.6297,1.781378,136.27924,86.791214,60.360237,66.9377,34.38089,1
sample_01786_MST_2,unknown,0.2,data/processed/landmarks/sample_01786_MST_2.npy,2.878292,94.1765,1.3837352,73.561,72.959816,153.74321,70.451744,16.447742,4
sample_02992_MST_3,unknown,0.2,data/processed/landmarks/sample_02992_MST_3.npy,2.7461302,27.638533,3.037349,76.18914,147.68779,92.64326,145.10573,42.586777,4
sample_01642_MST_2,unknown,0.2,data/processed/landmarks/sample_01642_MST_2.npy,3.6908603,130.0786,1.1708735,57.30114,153.91759,93.525,57.69589,107.6684,4
sample_00337_MST_1,unknown,0.2,data/processed/landmarks/sample_00337_MST_1.npy,2.1156178,116.509865,1.0358697,161.2448,92.284615,52.3178,153.27834,120.2066,3
sample_03720_MST_4,unknown,0.2,data/processed/landmarks/sample_03720_MST_4.npy,2.4574742,33.97035,1.4993447,70.14611,101.348145,63.83525,44.4315,25.525665,1
sample_02449_MST_3,unknown,0.2,data/processed/landmarks/sample_02449_MST_3.npy,0.7434264,19.815649,0.7098814,37.934067,38.77199,98.167656,116.094826,171.86272,1
sample_01437_MST_2,unknown,0.2,data/processed/landmarks/sample_01437_MST_2.npy,4.6746373,121.01338,6.4882965,110.63419,119.26997,112.88962,47.056633,81.80727,2
sample_02513_MST_3,unknown,0.2,data/processed/landmarks/sample_02513_MST_3.npy,1.0614357,27.32213,1.2191969,89.81066,40.188297,84.93801,60.850945,19.886148,1
sample_00520_MST_1,unknown,0.2,data/processed/landmarks/sample_00520_MST_1.npy,5.100139,72.72748,3.6668525,22.560787,88.92617,98.575,101.45166,32.132755,2
sample_00383_MST_1,unknown,0.2,data/processed/landmarks/sample_00383_MST_1.npy,1.2718872,48.446766,1.3323351,167.07576,90.81316,88.084915,85.73029,53.26093,1
sample_02817_MST_3,unknown,0.2,data/processed/landmarks/sample_02817_MST_3.npy,2.0444593,57.814022,0.45061064,37.234325,143.01363,167.54756,48.865673,141.45354,5
sample_00857_MST_1,unknown,0.2,data/processed/landmarks/sample_00857_MST_1.npy,1.3713574,69.873695,0.9236312,15.532734,138.91988,159.11745,49.954132,89.5081,5
sample_03013_MST_4,unknown,0.2,data/processed/landmarks/sample_03013_MST_4.npy,1.8701775,86.24896,1.375713,71.01717,149.0551,74.01757,25.26884,124.00365,5
sample_02993_MST_3,unknown,0.2,data/processed/landmarks/sample_02993_MST_3.npy,2.3971295,115.899155,1.0165448,94.87908,155.03058,126.9525,103.13559,20.219624,4
sample_09126_MST_10,unknown,0.2,data/processed/landmarks/sample_09126_MST_10.npy,4.098199,142.42227,1.5691677,102.976105,64.4952,41.7997,95.76238,152.42783,3
sample_08214_MST_9,unknown,0.2,data/processed/landmarks/sample_08214_MST_9.npy,2.6757014,133.97508,0.9465889,80.1811,41.695667,102.78713,154.85422,88.03667,3
sample_02024_MST_3,unknown,0.2,data/processed/landmarks/sample_02024_MST_3.npy,1.103111,50.50293,0.5973416,143.05682,119.97467,35.753826,96.57109,49.48797,0
sample_04862_MST_5,unknown,0.2,data/processed/landmarks/sample_04862_MST_5.npy,0.9105748,38.288963,0.35069695,43.403378,69.75709,54.594097,109.20361,105.289345,0
sample_02827_MST_3,unknown,0.2,data/processed/landmarks/sample_02827_MST_3.npy,1.5937866,74.35543,0.92688817,69.08571,71.565796,49.254158,89.634155,144.38422,3
sample_01553_MST_2,unknown,0.2,data/processed/landmarks/sample_01553_MST_2.npy,5.388716,132.737,1.44744,144.76395,95.79759,40.39566,15.009077,107.34211,3
sample_08344_MST_9,unknown,0.2,data/processed/landmarks/sample_08344_MST_9.npy,1.8184514,64.26387,1.5385667,83.19744,70.26124,43.6734,104.570335,84.451614,0
sample_07173_MST_8,unknown,0.2,data/processed/landmarks/sample_07173_MST_8.npy,2.0171301,130.26627,0.65408224,87.1694,37.275124,112.08124,135.80186,72.70674,3
sample_01069_MST_2,unknown,0.2,data/processed/landmarks/sample_01069_MST_2.npy,1.8986523,126.7865,1.0802784,43.086033,138.02066,109.100655,57.93306,65.29859,4
sample_00739_MST_1,unknown,0.2,data/processed/landmarks/sample_00739_MST_1.npy,0.69390815,22.88939,0.6672078,92.373474,64.98433,94.76502,94.25302,59.210682,1
sample_01053_MST_2,unknown,0.2,data/processed/landmarks/sample_01053_MST_2.npy,2.1559596,89.15196,1.7815278,46.64312,51.033897,67.030396,158.1831,131.265,3
sample_03131_MST_4,unknown,0.2,data/processed/landmarks/sample_03131_MST_4.npy,0.80373377,64.80241,1.7307096,110.62139,162.32518,81.894104,83.466064,56.535877,0
sample_03598_MST_4,unknown,0.2,data/processed/landmarks/sample_03598_MST_4.npy,3.2730746,101.72677,1.3657665,84.11877,115.946686,135.3482,6.413711,152.34155,5
sample_03563_MST_4,unknown,0.2,data/processed/landmarks/sample_03563_MST_4.npy,1.9617068,24.754477,0.9806788,122.414116,141.60106,45.481815,124.9619,130.53377,0
sample_07935_MST_8,unknown,0.2,data/processed/landmarks/sample_07935_MST_8.npy,1.3605359,86.80192,1.3355565,151.43536,125.62699,45.051147,154.89369,146.90445,0
sample_09425_MST_10,unknown,0.2,data/processed/landmarks/sample_09425_MST_10.npy,1.315204,51.584385,1.3068743,88.95246,124.98228,58.520824,91.71764,58.570015,0
sample_00995_MST_1,unknown,0.2,data/processed/landmarks/sample_00995_MST_1.npy,1.9470204,99.90546,0.53512675,64.191055,124.76762,48.127384,148.9846,49.914433,0
sample_01524_MST_2,unknown,0.2,data/processed/landmarks/sample_01524_MST_2.npy,2.3299847,126.16072,1.9209769,125.15836,87.46644,118.189354,42.472332,11.830749,4
sample_02733_MST_3,unknown,0.2,data/processed/landmarks/sample_02733_MST_3.npy,1.2387072,40.123714,0.9511526,139.31432,51.359715,150.79198,144.29903,93.998604,1
sample_03193_MST_4,unknown,0.2,data/processed/landmarks/sample_03193_MST_4.npy,3.6518047,98.8604,0.5946094,116.356445,75.33247,95.144226,118.0302,27.39402,4
sample_00479_MST_1,unknown,0.2,data/processed/landmarks/sample_00479_MST_1.npy,0.6825589,31.236462,2.524267,133.02689,126.667244,25.843565,80.077354,53.29164,0
sample_00071_MST_1,unknown,0.2,data/processed/landmarks/sample_00071_MST_1.npy,2.3637273,131.66635,0.26317203,57.783028,134.6478,27.155807,145.76924,86.54035,0
sample_00541_MST_1,unknown,0.2,data/processed/landmarks/sample_00541_MST_1.npy,1.8211025,85.44597,1.425841,145.57312,93.2334,103.16366,46.03432,143.3411,5
sample_02905_MST_3,unknown,0.2,data/processed/landmarks/sample_02905_MST_3.npy,2.3100111,137.321,1.0964421,77.22812,125.96118,97.65718,160.97015,7.9803276,4
sample_01548_MST_2,unknown,0.2,data/processed/landmarks/sample_01548_MST_2.npy,0.7147309,30.032635,1.2787998,137.81396,99.32077,89.788155,80.095795,58.38489,1
sample_06491_MST_7,unknown,0.2,data/processed/landmarks/sample_06491_MST_7.npy,3.5486012,164.00381,3.8555076,70.06304,130.31024,54.071465,96.819244,97.01361,2
sample_07660_MST_8,unknown,0.2,data/processed/landmarks/sample_07660_MST_8.npy,3.237958,89.57624,1.6749907,173.06378,61.958412,21.19105,69.66572,67.954605,3
sample_01377_MST_2,unknown,0.2,data/processed/landmarks/sample_01377_MST_2.npy,2.2803164,140.15192,1.6517096,75.76573,50.124428,77.75277,82.95751,86.958954,3
sample_01252_MST_2,unknown,0.2,data/processed/landmarks/sample_01252_MST_2.npy,0.70918036,27.823187,1.3076636,33.98881,49.198666,108.50911,65.131516,102.701485,1
sample_07591_MST_8,unknown,0.2,data/processed/landmarks/sample_07591_MST_8.npy,2.1617048,74.40071,0.7580965,114.41172,56.93382,62.319027,90.36855,127.62358,3
sample_07314_MST_8,unknown,0.2,data/processed/landmarks/sample_07314_MST_8.npy,1.3882476,109.631905,0.6944989,138.45737,122.954315,118.57641,58.81934,66.57357,4
sample_02028_MST_3,unknown,0.2,data/processed/landmarks/sample_02028_MST_3.npy,0.8697181,38.261196,0.42749244,73.14465,102.37695,106.51807,87.08856,41.982388,1
sample_07823_MST_8,unknown,0.2,data/processed/landmarks/sample_07823_MST_8.npy,1.0796063,17.155485,1.0827295,51.29056,36.272556,155.70427,105.89934,146.94394,1
sample_01864_MST_2,unknown,0.2,data/processed/landmarks/sample_01864_MST_2.npy,2.1802976,106.75448,0.86909294,51.15829,49.940662,25.432665,50.68336,159.62411,3
sample_02404_MST_3,unknown,0.2,data/processed/landmarks/sample_02404_MST_3.npy,1.7720231,88.30043,1.646217,78.977394,117.5749,116.55769,38.728542,52.149185,5
sample_00885_MST_1,unknown,0.2,data/processed/landmarks/sample_00885_MST_1.npy,3.5572133,130.05237,1.4061031,135.55756,92.56428,33.973408,113.51918,115.728355,3
sample_00993_MST_1,unknown,0.2,data/processed/landmarks/sample_00993_MST_1.npy,6.3411903,111.44274,4.7154326,71.35739,72.1531,94.88372,58.68126,45.245388,2
sample_00259_MST_1,unknown,0.2,data/processed/landmarks/sample_00259_MST_1.npy,5.302312,107.81931,2.2711034,69.89817,144.68123,7.4273744,126.762596,154.62706,3
sample_07849_MST_8,unknown,0.2,data/processed/landmarks/sample_07849_MST_8.npy,0.738984,36.079037,0.6328709,101.01511,114.7653,48.82139,56.629574,132.13025,0
sample_02417_MST_3,unknown,0.2,data/processed/landmarks/sample_02417_MST_3.npy,1.4447381,75.716934,0.439289,126.578804,60.18509,48.750168,39.043594,100.23354,3
sample_00858_MST_1,unknown,0.2,data/processed/landmarks/sample_00858_MST_1.npy,2.8721826,131.91396,1.6278353,81.00693,100.83426,110.318375,55.81392,100.92764,5
sample_00382_MST_1,unknown,0.2,data/processed/landmarks/sample_00382_MST_1.npy,1.6899222,96.037766,1.3222549,104.5997,154.67894,64.42524,53.25143,22.187775,4
sample_03084_MST_4,unknown,0.2,data/processed/landmarks/sample_03084_MST_4.npy,2.0033023,143.34927,1.2201654,82.30297,95.1656,77.1045,12.829137,93.39763,5
sample_09046_MST_10,unknown,0.2,data/processed/landmarks/sample_09046_MST_10.npy,1.86987,47.073612,2.668046,52.179634,55.410706,65.55959,156.89525,115.694244,3
sample_09206_MST_10,unknown,0.2,data/processed/landmarks/sample_09206_MST_10.npy,1.8197832,80.998085,0.38137722,50.926014,99.08813,92.62727,29.233402,49.075695,5
sample_05797_MST_6,unknown,0.2,data/processed/landmarks/sample_05797_MST_6.npy,2.8451552,93.13964,2.1599274,157.58736,164.04576,166.6105,97.52325,25.332352,4
sample_03953_MST_4,unknown,0.2,data/processed/landmarks/sample_03953_MST_4.npy,2.5056274,153.283,0.28871742,139.7864,65.701775,92.34484,131.63252,54.159798,3
sample_03135_MST_4,unknown,0.2,data/processed/landmarks/sample_03135_MST_4.npy,0.7341025,26.018019,0.8792724,83.84817,56.662598,60.723255,150.56935,64.31101,1
sample_01222_MST_2,unknown,0.2,data/processed/landmarks/sample_01222_MST_2.npy,1.5582857,83.77655,1.5864425,78.15471,41.67357,105.23614,136.16972,83.32601,1
sample_00331_MST_1,unknown,0.2,data/processed/landmarks/sample_00331_MST_1.npy,2.296305,135.74498,1.956728,116.00853,91.00906,66.13969,37.92083,153.6834,3
sample_02940_MST_3,unknown,0.2,data/processed/landmarks/sample_02940_MST_3.npy,4.553226,152.3368,2.8387878,29.190853,145.10481,31.174696,42.623173,72.299164,4
sample_08607_MST_9,unknown,0.2,data/processed/landmarks/sample_08607_MST_9.npy,0.58872,20.147705,0.74698335,72.10653,49.775387,40.534092,24.911516,71.89448,1
sample_02910_MST_3,unknown,0.2,data/processed/landmarks/sample_02910_MST_3.npy,1.767791,86.48645,1.4858384,142.3305,154.59152,66.031456,33.525063,60.163757,4
sample_09141_MST_10,unknown,0.2,data/processed/landmarks/sample_09141_MST_10.npy,0.7811023,14.526834,1.4192284,49.614227,42.973537,101.312775,90.94699,76.49909,1
sample_07644_MST_8,unknown,0.2,data/processed/landmarks/sample_07644_MST_8.npy,0.8237509,43.90632,0.5333323,71.739975,113.5288,120.166954,43.721073,84.84341,5
sample_08465_MST_9,unknown,0.2,data/processed/landmarks/sample_08465_MST_9.npy,1.5453061,82.786095,0.2650958,88.48858,169.42433,122.541374,6.554486,86.08249,5
sample_02393_MST_3,unknown,0.2,data/processed/landmarks/sample_02393_MST_3.npy,2.2880743,137.40544,0.42088494,70.89092,173.93874,107.29681,144.32758,23.751564,4
sample_03779_MST_4,unknown,0.2,data/processed/landmarks/sample_03779_MST_4.npy,1.0753281,43.68027,1.5126346,104.965546,131.49046,53.360607,37.825356,19.714437,0
sample_02707_MST_3,unknown,0.2,data/processed/landmarks/sample_02707_MST_3.npy,2.0413983,137.58084,0.84691334,81.39702,53.26929,47.484264,124.81847,48.776726,3
sample_00327_MST_1,unknown,0.2,data/processed/landmarks/sample_00327_MST_1.npy,0.5095427,1.9406788,0.7160056,56.153957,149.91542,99.29831,39.87797,74.26565,5
