sample_id,mst_level
freihand_00030262,7
freihand_00030308,5
freihand_00003053,5
freihand_00014513,8
freihand_00007226,8
freihand_00002153,6
freihand_00027520,7
freihand_00020792,9
freihand_00019431,7
freihand_00008461,6
freihand_00008640,6
freihand_00025214,8
freihand_00014055,6
freihand_00006199,8
freihand_00000413,5
freihand_00014469,7
freihand_00009221,6
freihand_00010405,7
freihand_00009061,8
freihand_00023284,8
freihand_00009381,6
freihand_00001413,5
freihand_00028974,5
freihand_00004626,5
freihand_00012967,6
freihand_00020441,6
freihand_00029248,6
freihand_00003723,7
freihand_00021051,5
freihand_00021901,5
freihand_00015439,7
freihand_00004619,8
freihand_00015531,6
freihand_00032428,6
freihand_00024463,5
freihand_00002495,6
freihand_00018817,7
freihand_00005043,8
freihand_00020713,5
freihand_00023425,7
freihand_00017912,5
freihand_00019757,6
freihand_00016127,6
freihand_00025662,6
freihand_00025965,5
freihand_00010341,6
freihand_00017680,6
freihand_00012973,6
freihand_00030782,7
freihand_00024119,5
freihand_00026679,6
freihand_00013215,7
freihand_00023590,6
freihand_00013839,5
freihand_00030111,6
freihand_00024241,7
freihand_00008737,6
freihand_00028223,6
freihand_00008741,6
freihand_00028657,5
freihand_00017928,7
freihand_00006610,5
freihand_00004984,6
freihand_00023309,6
freihand_00006591,6
freihand_00022280,5
freihand_00018200,7
freihand_00026474,7
freihand_00016080,7
freihand_00019065,4
freihand_00009303,8
freihand_00022938,8
freihand_00026017,7
freihand_00001295,5
freihand_00024322,4
freihand_00010816,6
freihand_00020295,6
freihand_00000488,7
freihand_00020301,7
freihand_00026369,5
freihand_00023052,8
freihand_00019480,6
freihand_00013727,5
freihand_00004036,5
freihand_00017092,5
freihand_00015202,5
freihand_00009647,5
freihand_00019186,5
freihand_00001600,5
freihand_00023623,5
freihand_00003965,6
freihand_00012650,4
freihand_00028564,7
freihand_00016267,5
freihand_00004113,5
freihand_00008634,9
freihand_00025167,6
freihand_00010487,5
freihand_00003706,7
freihand_00016356,6
freihand_00020387,6
freihand_00019322,5
freihand_00012742,7
freihand_00008430,7
freihand_00012703,6
freihand_00005519,5
freihand_00023558,6
freihand_00016783,7
freihand_00017793,5
freihand_00031150,7
freihand_00020480,6
freihand_00009318,8
freihand_00014067,6
freihand_00027092,6
freihand_00010181,5
freihand_00023895,6
freihand_00024404,7
freihand_00009323,7
freihand_00005271,6
freihand_00008539,7
freihand_00028714,7
freihand_00024746,7
freihand_00030138,5
freihand_00026679,6
freihand_00021583,8
freihand_00029420,6
freihand_00012408,5
freihand_00007804,6
freihand_00025641,6
freihand_00007930,7
freihand_00013464,5
freihand_00010830,7
freihand_00018349,5
freihand_00016128,6
freihand_00027768,7
freihand_00006411,6
freihand_00014936,5
freihand_00017815,4
freihand_00028166,5
freihand_00002129,6
freihand_00015585,6
freihand_00020078,7
freihand_00005905,5
freihand_00009274,7
freihand_00013709,6
freihand_00028010,5
freihand_00005380,5
freihand_00005744,6
freihand_00032341,5
freihand_00020431,6
freihand_00000733,5
freihand_00032084,5
freihand_00022466,6
freihand_00024493,6
freihand_00014436,6
freihand_00016182,6
freihand_00003053,5
freihand_00028103,7
freihand_00019615,5
freihand_00000942,7
freihand_00032218,7
freihand_00011948,4
freihand_00015778,6
freihand_00014538,7
freihand_00005884,5
freihand_00023508,7
freihand_00014310,6
freihand_00027373,7
freihand_00031506,8
freihand_00000631,7
freihand_00008279,7
freihand_00024455,5
freihand_00006064,8
freihand_00008631,5
freihand_00016091,6
freihand_00023920,8
freihand_00013573,6
freihand_00024172,6
freihand_00000638,7
freihand_00007882,7
freihand_00032239,6
freihand_00024796,6
freihand_00007398,5
freihand_00013469,7
freihand_00004117,7
freihand_00013038,5
freihand_00011580,6
freihand_00024108,7
freihand_00016401,6
freihand_00016818,7
freihand_00013497,7
freihand_00014584,6
freihand_00002528,6
freihand_00001909,9
freihand_00002182,8
freihand_00016666,6
freihand_00005157,6
freihand_00022994,8
freihand_00015949,6
freihand_00006350,7
freihand_00008614,6
freihand_00025186,8
freihand_00002248,6
freihand_00012838,7
freihand_00008214,5
freihand_00014343,6
freihand_00027824,7
freihand_00015187,6
freihand_00028993,6
freihand_00000294,7
freihand_00017447,5
freihand_00024891,6
freihand_00029178,7
freihand_00027588,8
freihand_00004832,7
freihand_00000075,6
freihand_00018504,6
freihand_00012423,5
freihand_00017197,6
freihand_00011177,5
freihand_00011356,7
freihand_00009124,7
freihand_00022877,7
freihand_00019514,6
freihand_00025256,6
freihand_00008456,6
freihand_00004726,4
freihand_00027715,6
freihand_00006564,4
freihand_00007625,7
freihand_00022189,4
freihand_00011454,7
freihand_00028982,6
freihand_00016375,8
freihand_00012922,7
freihand_00008011,5
freihand_00006863,6
freihand_00021123,7
freihand_00032392,6
freihand_00024962,7
freihand_00008975,6
freihand_00007657,8
freihand_00018845,8
freihand_00016238,7
freihand_00018852,6
freihand_00020628,6
freihand_00003315,5
freihand_00005584,5
freihand_00008894,6
freihand_00003086,7
freihand_00018380,7
freihand_00030604,5
freihand_00006151,5
freihand_00026743,7
freihand_00022678,7
freihand_00027564,6
freihand_00017155,7
freihand_00020945,6
freihand_00008872,7
freihand_00009607,5
freihand_00003225,7
freihand_00008136,6
freihand_00002327,5
freihand_00020062,7
freihand_00026358,4
freihand_00001960,7
freihand_00022190,9
freihand_00000172,6
freihand_00031567,6
freihand_00030642,7
freihand_00015642,6
freihand_00030191,6
freihand_00026556,7
freihand_00003776,5
freihand_00028179,6
freihand_00007444,5
freihand_00028926,6
freihand_00013763,7
freihand_00012861,6
freihand_00020154,6
freihand_00002113,6
freihand_00007355,6
freihand_00023863,7
freihand_00015244,6
freihand_00004930,6
freihand_00030653,7
freihand_00001989,5
freihand_00022606,7
freihand_00016079,7
freihand_00026017,7
freihand_00014097,7
freihand_00029420,6
freihand_00018244,7
freihand_00006422,6
freihand_00017180,6
freihand_00010764,6
freihand_00013945,6
freihand_00020717,5
freihand_00005240,6
freihand_00016174,6
freihand_00008697,6
freihand_00027645,7
freihand_00026637,6
freihand_00019214,5
freihand_00018644,5
freihand_00006194,6
freihand_00006533,8
freihand_00006370,5
freihand_00014984,5
freihand_00007723,5
freihand_00017616,7
freihand_00003760,5
freihand_00017093,7
freihand_00018897,6
freihand_00017330,6
freihand_00012381,7
freihand_00009271,5
freihand_00027856,6
freihand_00013737,7
freihand_00007156,6
freihand_00008582,7
freihand_00015058,7
freihand_00013022,6
freihand_00018732,7
freihand_00000872,7
freihand_00021628,6
freihand_00005123,5
freihand_00026885,5
freihand_00016017,8
freihand_00029454,4
freihand_00005246,8
freihand_00002377,7
freihand_00023103,5
freihand_00028918,7
freihand_00001452,6
freihand_00016587,5
freihand_00017602,6
freihand_00031552,6
freihand_00001100,5
freihand_00002822,6
freihand_00028809,5
freihand_00015825,5
freihand_00029463,7
freihand_00002040,7
freihand_00003341,5
freihand_00024581,7
freihand_00004630,6
freihand_00004274,6
freihand_00024915,7
freihand_00000119,7
freihand_00018989,6
freihand_00029396,6
freihand_00016633,6
freihand_00032276,5
freihand_00031642,7
freihand_00015679,5
freihand_00015366,6
freihand_00018380,7
freihand_00011081,5
freihand_00000016,7
freihand_00018414,7
freihand_00016992,8
freihand_00000857,5
freihand_00030083,6
freihand_00029975,7
freihand_00030717,6
freihand_00010177,6
freihand_00010835,6
freihand_00019566,6
freihand_00017463,5
freihand_00024437,7
freihand_00010557,6
freihand_00017324,4
freihand_00000715,6
freihand_00026383,7
freihand_00009512,6
freihand_00023230,7
freihand_00003076,6
freihand_00031605,7
freihand_00015696,5
freihand_00017174,6
freihand_00006556,6
freihand_00027510,8
freihand_00017345,7
freihand_00027469,4
freihand_00028765,6
freihand_00021998,6
freihand_00017674,6
freihand_00022562,8
freihand_00002555,6
freihand_00030769,6
freihand_00019420,6
freihand_00006416,6
freihand_00020123,5
freihand_00000307,7
freihand_00017695,6
freihand_00004318,7
freihand_00006726,7
freihand_00018236,6
freihand_00001468,7
freihand_00004962,5
freihand_00017516,7
freihand_00027602,6
freihand_00002430,7
freihand_00013761,6
freihand_00006846,5
freihand_00026375,6
freihand_00001171,5
freihand_00029867,8
freihand_00028353,5
freihand_00002758,7
freihand_00019608,8
freihand_00026173,5
freihand_00024384,6
freihand_00025517,7
freihand_00004665,5
freihand_00028145,7
freihand_00026558,8
freihand_00010077,6
freihand_00005270,7
freihand_00026533,8
freihand_00008579,8
freihand_00002821,7
freihand_00010339,7
freihand_00008207,5
freihand_00025149,9
freihand_00022073,5
freihand_00016279,6
freihand_00006261,6
freihand_00013265,6
freihand_00015792,6
freihand_00014451,7
freihand_00022499,6
freihand_00016250,6
freihand_00016464,6
freihand_00029806,8
freihand_00024697,7
freihand_00022788,6
freihand_00019704,5
freihand_00006871,6
freihand_00000479,7
freihand_00030011,7
freihand_00004951,8
freihand_00032434,5
freihand_00010901,8
freihand_00001187,7
freihand_00001387,6
freihand_00024189,7
freihand_00013720,5
freihand_00025741,6
freihand_00031710,6
freihand_00027317,6
freihand_00006037,5
freihand_00017941,8
freihand_00020793,5
freihand_00022524,5
freihand_00013607,5
freihand_00032287,7
freihand_00029920,5
freihand_00007748,8
freihand_00023515,6
freihand_00005485,6
freihand_00017424,8
freihand_00028800,8
freihand_00026440,8
06800442-3d50-4cf4-8587-4b022a92cbbf,5
freihand_00027048,8
freihand_00015436,7
freihand_00012037,5
freihand_00026190,8
0a08d564-b92e-4c3f-a9cd-a9aedd8b82ca,6
freihand_00010889,6
freihand_00031204,6
freihand_00023082,6
freihand_00031250,7
freihand_00001747,5
freihand_00021249,6
freihand_00029991,6
freihand_00016573,9
freihand_00027274,5
freihand_00009994,7
freihand_00005247,6
freihand_00005404,6
freihand_00004882,5
freihand_00003650,6
freihand_00024548,6
freihand_00020790,8
freihand_00032000,6
freihand_00018544,6
freihand_00024130,7
freihand_00003843,7
freihand_00007974,7
freihand_00021907,7
freihand_00026383,7
freihand_00025208,7
freihand_00028553,6
freihand_00008436,5
freihand_00019148,6
freihand_00004246,6
freihand_00003925,7
freihand_00021608,6
freihand_00005971,6
freihand_00031100,8
freihand_00016256,6
freihand_00018092,5
freihand_00008578,5
freihand_00029424,6
freihand_00001841,5
freihand_00011157,6
freihand_00020618,7
freihand_00005859,6
freihand_00020052,8
freihand_00028327,5
freihand_00030665,8
freihand_00025927,6
freihand_00027319,6
freihand_00008475,6
freihand_00029839,6
freihand_00000458,5
freihand_00009504,8
freihand_00009985,7
freihand_00013580,6
freihand_00027075,5
freihand_00011594,7
freihand_00018275,7
freihand_00007770,7
freihand_00005922,6
freihand_00020160,8
freihand_00031197,6
freihand_00021331,6
freihand_00004210,6
freihand_00029104,5
freihand_00025571,7
freihand_00030349,6
freihand_00030503,8
freihand_00026719,5
freihand_00030796,5
freihand_00007104,6
freihand_00009400,7
freihand_00005962,7
freihand_00005809,7
freihand_00024885,7
freihand_00008738,7
freihand_00006686,6
freihand_00031141,5
freihand_00030711,7
freihand_00005904,7
freihand_00021751,6
freihand_00024838,6
freihand_00013150,5
freihand_00001255,6
freihand_00000973,7
freihand_00008508,7
freihand_00005166,8
freihand_00026471,6
freihand_00021409,7
freihand_00028570,6
freihand_00014703,6
freihand_00015960,6
freihand_00011408,7
freihand_00010359,7
freihand_00015144,7
freihand_00001313,7
freihand_00025394,7
freihand_00002623,7
freihand_00011748,5
freihand_00026592,6
freihand_00010630,8
freihand_00015623,6
freihand_00011628,6
freihand_00008550,5
freihand_00013008,6
freihand_00000454,5
freihand_00010612,7
freihand_00023151,7
freihand_00024055,8
freihand_00000163,7
freihand_00019085,9
freihand_00018709,6
freihand_00007453,7
freihand_00022530,6
freihand_00031873,7
freihand_00021201,6
freihand_00019765,6
freihand_00028592,5
freihand_00025218,6
freihand_00000424,6
freihand_00004423,5
freihand_00024057,5
freihand_00008342,6
freihand_00028543,7
freihand_00017777,8
freihand_00002022,6
freihand_00019989,8
freihand_00024216,6
freihand_00001054,5
freihand_00029538,5
freihand_00002077,6
freihand_00011885,6
freihand_00014596,6
freihand_00021330,7
freihand_00015660,8
freihand_00012987,6
freihand_00017791,6
freihand_00026279,5
freihand_00023843,7
freihand_00025824,6
freihand_00014107,7
freihand_00024181,7
freihand_00013447,7
freihand_00000752,5
freihand_00011799,6
freihand_00021513,4
1408d5a5-0622-48d4-84e8-38e4c6b9c769,5
freihand_00014425,7
freihand_00007073,6
freihand_00005933,6
freihand_00008495,7
freihand_00007384,5
freihand_00018489,5
freihand_00013537,8
freihand_00020696,6
freihand_00008917,8
freihand_00000143,5
freihand_00007634,7
freihand_00030250,5
freihand_00002394,6
freihand_00003518,8
freihand_00014707,6
freihand_00024587,5
freihand_00026363,5
freihand_00001878,5
freihand_00027533,5
freihand_00001261,4
freihand_00012157,6
freihand_00015237,7
freihand_00023302,7
freihand_00016983,5
freihand_00030583,4
freihand_00006334,5
freihand_00021970,5
freihand_00010171,5
freihand_00012981,7
freihand_00017908,7
freihand_00010838,6
freihand_00023476,8
freihand_00005457,4
freihand_00013110,4
freihand_00010808,8
freihand_00008823,5
freihand_00005510,7
freihand_00031370,6
freihand_00020160,8
freihand_00029181,5
freihand_00017024,5
freihand_00012401,7
freihand_00003977,5
freihand_00022871,7
freihand_00028211,5
freihand_00008601,6
freihand_00003274,6
freihand_00022274,7
freihand_00005990,7
freihand_00002965,5
freihand_00018119,6
freihand_00010668,5
freihand_00031567,6
freihand_00008415,6
freihand_00007325,4
freihand_00016441,5
freihand_00021673,5
freihand_00028351,6
freihand_00020007,6
freihand_00020101,5
freihand_00015341,6
freihand_00004896,7
freihand_00023248,4
freihand_00012607,6
freihand_00031344,5
freihand_00025883,6
freihand_00030356,6
freihand_00030279,5
freihand_00018543,8
freihand_00027643,7
freihand_00026949,7
freihand_00023540,5
freihand_00014019,9
freihand_00007990,6
freihand_00016941,6
freihand_00005534,7
freihand_00005412,5
freihand_00005292,5
freihand_00017585,6
freihand_00013976,6
freihand_00023315,6
freihand_00003701,5
freihand_00018076,6
freihand_00029746,5
freihand_00018912,6
freihand_00027686,7
freihand_00024718,5
freihand_00027103,6
freihand_00023097,7
freihand_00023217,6
freihand_00018754,5
freihand_00009712,7
freihand_00003673,5
freihand_00004441,5
freihand_00017857,6
freihand_00005938,7
freihand_00014190,5
freihand_00022623,7
freihand_00028618,7
freihand_00015216,5
freihand_00009694,6
freihand_00001877,5
freihand_00010597,5
freihand_00022384,5
freihand_00018083,5
freihand_00028267,5
freihand_00007115,6
freihand_00031409,7
freihand_00006814,5
freihand_00004995,7
freihand_00021561,6
freihand_00002247,5
freihand_00008708,7
freihand_00021240,7
freihand_00006357,8
freihand_00022200,8
freihand_00019397,6
freihand_00010017,8
freihand_00024298,5
freihand_00023934,6
freihand_00028253,7
freihand_00002223,6
freihand_00022988,6
freihand_00017184,5
freihand_00031266,8
freihand_00001398,6
freihand_00013471,5
freihand_00011476,5
freihand_00024992,6
freihand_00029627,7
freihand_00019442,6
freihand_00019547,5
freihand_00018528,5
