sample_id,dataset,mst_level,image_path,status
freihand_00030997,freihand,8,datasets\training\rgb\00030997.jpg,ok
freihand_00030998,freihand,7,datasets\training\rgb\00030998.jpg,ok
freihand_00030999,freihand,8,datasets\training\rgb\00030999.jpg,ok
freihand_00031000,freihand,9,datasets\training\rgb\00031000.jpg,ok
freihand_00031001,freihand,7,datasets\training\rgb\00031001.jpg,ok
freihand_00031002,freihand,7,datasets\training\rgb\00031002.jpg,ok
freihand_00031003,freihand,6,datasets\training\rgb\00031003.jpg,ok
freihand_00031004,freihand,5,datasets\training\rgb\00031004.jpg,ok
freihand_00031005,freihand,8,datasets\training\rgb\00031005.jpg,ok
freihand_00031006,freihand,8,datasets\training\rgb\00031006.jpg,ok
freihand_00031007,freihand,9,datasets\training\rgb\00031007.jpg,ok
freihand_00031008,freihand,8,datasets\training\rgb\00031008.jpg,ok
freihand_00031009,freihand,6,datasets\training\rgb\00031009.jpg,ok
freihand_00031010,freihand,5,datasets\training\rgb\00031010.jpg,ok
freihand_00031011,freihand,8,datasets\training\rgb\00031011.jpg,ok
freihand_00031012,freihand,5,datasets\training\rgb\00031012.jpg,ok
freihand_00031013,freihand,5,datasets\training\rgb\00031013.jpg,ok
freihand_00031014,freihand,7,datasets\training\rgb\00031014.jpg,ok
freihand_00031015,freihand,6,datasets\training\rgb\00031015.jpg,ok
freihand_00031016,freihand,6,datasets\training\rgb\00031016.jpg,ok
freihand_00031017,freihand,6,datasets\training\rgb\00031017.jpg,ok
freihand_00031018,freihand,6,datasets\training\rgb\00031018.jpg,ok
freihand_00031019,freihand,6,datasets\training\rgb\00031019.jpg,ok
freihand_00031020,freihand,7,datasets\training\rgb\00031020.jpg,ok
freihand_00031021,freihand,6,datasets\training\rgb\00031021.jpg,ok
freihand_00031022,freihand,8,datasets\training\rgb\00031022.jpg,ok
freihand_00031023,freihand,5,datasets\training\rgb\00031023.jpg,ok
freihand_00031024,freihand,6,datasets\training\rgb\00031024.jpg,ok
freihand_00031025,freihand,6,datasets\training\rgb\00031025.jpg,ok
freihand_00031026,freihand,7,datasets\training\rgb\00031026.jpg,ok
freihand_00031027,freihand,7,datasets\training\rgb\00031027.jpg,ok
freihand_00031028,freihand,7,datasets\training\rgb\00031028.jpg,ok
freihand_00031029,freihand,7,datasets\training\rgb\00031029.jpg,ok
freihand_00031030,freihand,6,datasets\training\rgb\00031030.jpg,ok
freihand_00031031,freihand,6,datasets\training\rgb\00031031.jpg,ok
freihand_00031032,freihand,8,datasets\training\rgb\00031032.jpg,ok
freihand_00031033,freihand,6,datasets\training\rgb\00031033.jpg,ok
freihand_00031034,freihand,6,datasets\training\rgb\00031034.jpg,ok
freihand_00031035,freihand,5,datasets\training\rgb\00031035.jpg,ok
freihand_00031036,freihand,1,datasets\training\rgb\00031036.jpg,ok
freihand_00031037,freihand,8,datasets\training\rgb\00031037.jpg,ok
freihand_00031038,freihand,7,datasets\training\rgb\00031038.jpg,ok
freihand_00031039,freihand,7,datasets\training\rgb\00031039.jpg,ok
freihand_00031040,freihand,,datasets\training\rgb\00031040.jpg,error:No se detecto mano
freihand_00031041,freihand,6,datasets\training\rgb\00031041.jpg,ok
freihand_00031042,freihand,7,datasets\training\rgb\00031042.jpg,ok
freihand_00031043,freihand,6,datasets\training\rgb\00031043.jpg,ok
freihand_00031044,freihand,,datasets\training\rgb\00031044.jpg,error:No se detecto mano
freihand_00031045,freihand,7,datasets\training\rgb\00031045.jpg,ok
freihand_00031046,freihand,9,datasets\training\rgb\00031046.jpg,ok
freihand_00031047,freihand,1,datasets\training\rgb\00031047.jpg,ok
freihand_00031048,freihand,7,datasets\training\rgb\00031048.jpg,ok
freihand_00031049,freihand,7,datasets\training\rgb\00031049.jpg,ok
freihand_00031050,freihand,6,datasets\training\rgb\00031050.jpg,ok
freihand_00031051,freihand,9,datasets\training\rgb\00031051.jpg,ok
freihand_00031052,freihand,5,datasets\training\rgb\00031052.jpg,ok
freihand_00031053,freihand,5,datasets\training\rgb\00031053.jpg,ok
freihand_00031054,freihand,7,datasets\training\rgb\00031054.jpg,ok
freihand_00031055,freihand,6,datasets\training\rgb\00031055.jpg,ok
freihand_00031056,freihand,7,datasets\training\rgb\00031056.jpg,ok
freihand_00031057,freihand,,datasets\training\rgb\00031057.jpg,error:No se detecto mano
freihand_00031058,freihand,6,datasets\training\rgb\00031058.jpg,ok
freihand_00031059,freihand,5,datasets\training\rgb\00031059.jpg,ok
freihand_00031060,freihand,7,datasets\training\rgb\00031060.jpg,ok
freihand_00031061,freihand,,datasets\training\rgb\00031061.jpg,error:No se detecto mano
freihand_00031062,freihand,6,datasets\training\rgb\00031062.jpg,ok
freihand_00031063,freihand,5,datasets\training\rgb\00031063.jpg,ok
freihand_00031064,freihand,5,datasets\training\rgb\00031064.jpg,ok
freihand_00031065,freihand,5,datasets\training\rgb\00031065.jpg,ok
freihand_00031066,freihand,9,datasets\training\rgb\00031066.jpg,ok
freihand_00031067,freihand,4,datasets\training\rgb\00031067.jpg,ok
freihand_00031068,freihand,8,datasets\training\rgb\00031068.jpg,ok
freihand_00031069,freihand,5,datasets\training\rgb\00031069.jpg,ok
freihand_00031070,freihand,,datasets\training\rgb\00031070.jpg,error:No se detecto mano
freihand_00031071,freihand,6,datasets\training\rgb\00031071.jpg,ok
freihand_00031072,freihand,5,datasets\training\rgb\00031072.jpg,ok
freihand_00031073,freihand,8,datasets\training\rgb\00031073.jpg,ok
freihand_00031074,freihand,5,datasets\training\rgb\00031074.jpg,ok
freihand_00031075,freihand,5,datasets\training\rgb\00031075.jpg,ok
freihand_00031076,freihand,6,datasets\training\rgb\00031076.jpg,ok
freihand_00031077,freihand,6,datasets\training\rgb\00031077.jpg,ok
freihand_00031078,freihand,8,datasets\training\rgb\00031078.jpg,ok
freihand_00031079,freihand,5,datasets\training\rgb\00031079.jpg,ok
freihand_00031080,freihand,2,datasets\training\rgb\00031080.jpg,ok
freihand_00031081,freihand,5,datasets\training\rgb\00031081.jpg,ok
freihand_00031082,freihand,5,datasets\training\rgb\00031082.jpg,ok
freihand_00031083,freihand,6,datasets\training\rgb\00031083.jpg,ok
freihand_00031084,freihand,5,datasets\training\rgb\00031084.jpg,ok
freihand_00031085,freihand,8,datasets\training\rgb\00031085.jpg,ok
freihand_00031086,freihand,7,datasets\training\rgb\00031086.jpg,ok
freihand_00031087,freihand,6,datasets\training\rgb\00031087.jpg,ok
freihand_00031088,freihand,8,datasets\training\rgb\00031088.jpg,ok
freihand_00031089,freihand,6,datasets\training\rgb\00031089.jpg,ok
freihand_00031090,freihand,5,datasets\training\rgb\00031090.jpg,ok
freihand_00031091,freihand,5,datasets\training\rgb\00031091.jpg,ok
freihand_00031092,freihand,6,datasets\training\rgb\00031092.jpg,ok
freihand_00031093,freihand,7,datasets\training\rgb\00031093.jpg,ok
freihand_00031094,freihand,9,datasets\training\rgb\00031094.jpg,ok
freihand_00031095,freihand,6,datasets\training\rgb\00031095.jpg,ok
freihand_00031096,freihand,7,datasets\training\rgb\00031096.jpg,ok
freihand_00031097,freihand,6,datasets\training\rgb\00031097.jpg,ok
freihand_00031098,freihand,10,datasets\training\rgb\00031098.jpg,ok
freihand_00031099,freihand,7,datasets\training\rgb\00031099.jpg,ok
freihand_00031100,freihand,8,datasets\training\rgb\00031100.jpg,ok
freihand_00031101,freihand,8,datasets\training\rgb\00031101.jpg,ok
freihand_00031102,freihand,5,datasets\training\rgb\00031102.jpg,ok
freihand_00031103,freihand,7,datasets\training\rgb\00031103.jpg,ok
freihand_00031104,freihand,,datasets\training\rgb\00031104.jpg,error:No se detecto mano
freihand_00031105,freihand,5,datasets\training\rgb\00031105.jpg,ok
freihand_00031106,freihand,8,datasets\training\rgb\00031106.jpg,ok
freihand_00031107,freihand,7,datasets\training\rgb\00031107.jpg,ok
freihand_00031108,freihand,8,datasets\training\rgb\00031108.jpg,ok
freihand_00031109,freihand,7,datasets\training\rgb\00031109.jpg,ok
freihand_00031110,freihand,5,datasets\training\rgb\00031110.jpg,ok
freihand_00031111,freihand,5,datasets\training\rgb\00031111.jpg,ok
freihand_00031112,freihand,6,datasets\training\rgb\00031112.jpg,ok
freihand_00031113,freihand,6,datasets\training\rgb\00031113.jpg,ok
freihand_00031114,freihand,6,datasets\training\rgb\00031114.jpg,ok
freihand_00031115,freihand,6,datasets\training\rgb\00031115.jpg,ok
freihand_00031116,freihand,5,datasets\training\rgb\00031116.jpg,ok
freihand_00031117,freihand,5,datasets\training\rgb\00031117.jpg,ok
freihand_00031118,freihand,5,datasets\training\rgb\00031118.jpg,ok
freihand_00031119,freihand,7,datasets\training\rgb\00031119.jpg,ok
freihand_00031120,freihand,,datasets\training\rgb\00031120.jpg,error:No se detecto mano
freihand_00031121,freihand,9,datasets\training\rgb\00031121.jpg,ok
freihand_00031122,freihand,6,datasets\training\rgb\00031122.jpg,ok
freihand_00031123,freihand,6,datasets\training\rgb\00031123.jpg,ok
freihand_00031124,freihand,6,datasets\training\rgb\00031124.jpg,ok
freihand_00031125,freihand,4,datasets\training\rgb\00031125.jpg,ok
freihand_00031126,freihand,5,datasets\training\rgb\00031126.jpg,ok
freihand_00031127,freihand,7,datasets\training\rgb\00031127.jpg,ok
freihand_00031128,freihand,6,datasets\training\rgb\00031128.jpg,ok
freihand_00031129,freihand,8,datasets\training\rgb\00031129.jpg,ok
freihand_00031130,freihand,5,datasets\training\rgb\00031130.jpg,ok
freihand_00031131,freihand,7,datasets\training\rgb\00031131.jpg,ok
freihand_00031132,freihand,6,datasets\training\rgb\00031132.jpg,ok
freihand_00031133,freihand,6,datasets\training\rgb\00031133.jpg,ok
freihand_00031134,freihand,8,datasets\training\rgb\00031134.jpg,ok
freihand_00031135,freihand,,datasets\training\rgb\00031135.jpg,error:No se detecto mano
freihand_00031136,freihand,6,datasets\training\rgb\00031136.jpg,ok
freihand_00031137,freihand,5,datasets\training\rgb\00031137.jpg,ok
freihand_00031138,freihand,,datasets\training\rgb\00031138.jpg,error:No se detecto mano
freihand_00031139,freihand,7,datasets\training\rgb\00031139.jpg,ok
freihand_00031140,freihand,7,datasets\training\rgb\00031140.jpg,ok
freihand_00031141,freihand,5,datasets\training\rgb\00031141.jpg,ok
freihand_00031142,freihand,7,datasets\training\rgb\00031142.jpg,ok
freihand_00031143,freihand,6,datasets\training\rgb\00031143.jpg,ok
freihand_00031144,freihand,5,datasets\training\rgb\00031144.jpg,ok
freihand_00031145,freihand,5,datasets\training\rgb\00031145.jpg,ok
freihand_00031146,freihand,7,datasets\training\rgb\00031146.jpg,ok
freihand_00031147,freihand,7,datasets\training\rgb\00031147.jpg,ok
freihand_00031148,freihand,7,datasets\training\rgb\00031148.jpg,ok
freihand_00031149,freihand,7,datasets\training\rgb\00031149.jpg,ok
freihand_00031150,freihand,7,datasets\training\rgb\00031150.jpg,ok
freihand_00031151,freihand,5,datasets\training\rgb\00031151.jpg,ok
freihand_00031152,freihand,6,datasets\training\rgb\00031152.jpg,ok
freihand_00031153,freihand,8,datasets\training\rgb\00031153.jpg,ok
freihand_00031154,freihand,9,datasets\training\rgb\00031154.jpg,ok
freihand_00031155,freihand,6,datasets\training\rgb\00031155.jpg,ok
freihand_00031156,freihand,8,datasets\training\rgb\00031156.jpg,ok
freihand_00031157,freihand,8,datasets\training\rgb\00031157.jpg,ok
freihand_00031158,freihand,7,datasets\training\rgb\00031158.jpg,ok
freihand_00031159,freihand,8,datasets\training\rgb\00031159.jpg,ok
freihand_00031160,freihand,7,datasets\training\rgb\00031160.jpg,ok
freihand_00031161,freihand,,datasets\training\rgb\00031161.jpg,error:No se detecto mano
freihand_00031162,freihand,6,datasets\training\rgb\00031162.jpg,ok
freihand_00031163,freihand,8,datasets\training\rgb\00031163.jpg,ok
freihand_00031164,freihand,6,datasets\training\rgb\00031164.jpg,ok
freihand_00031165,freihand,5,datasets\training\rgb\00031165.jpg,ok
freihand_00031166,freihand,6,datasets\training\rgb\00031166.jpg,ok
freihand_00031167,freihand,6,datasets\training\rgb\00031167.jpg,ok
freihand_00031168,freihand,7,datasets\training\rgb\00031168.jpg,ok
freihand_00031169,freihand,6,datasets\training\rgb\00031169.jpg,ok
freihand_00031170,freihand,7,datasets\training\rgb\00031170.jpg,ok
freihand_00031171,freihand,,datasets\training\rgb\00031171.jpg,error:No se detecto mano
freihand_00031172,freihand,8,datasets\training\rgb\00031172.jpg,ok
freihand_00031173,freihand,6,datasets\training\rgb\00031173.jpg,ok
freihand_00031174,freihand,2,datasets\training\rgb\00031174.jpg,ok
freihand_00031175,freihand,7,datasets\training\rgb\00031175.jpg,ok
freihand_00031176,freihand,7,datasets\training\rgb\00031176.jpg,ok
freihand_00031177,freihand,5,datasets\training\rgb\00031177.jpg,ok
freihand_00031178,freihand,8,datasets\training\rgb\00031178.jpg,ok
freihand_00031179,freihand,8,datasets\training\rgb\00031179.jpg,ok
freihand_00031180,freihand,6,datasets\training\rgb\00031180.jpg,ok
freihand_00031181,freihand,4,datasets\training\rgb\00031181.jpg,ok
freihand_00031182,freihand,6,datasets\training\rgb\00031182.jpg,ok
freihand_00031183,freihand,5,datasets\training\rgb\00031183.jpg,ok
freihand_00031184,freihand,8,datasets\training\rgb\00031184.jpg,ok
freihand_00031185,freihand,6,datasets\training\rgb\00031185.jpg,ok
freihand_00031186,freihand,6,datasets\training\rgb\00031186.jpg,ok
freihand_00031187,freihand,6,datasets\training\rgb\00031187.jpg,ok
freihand_00031188,freihand,8,datasets\training\rgb\00031188.jpg,ok
freihand_00031189,freihand,7,datasets\training\rgb\00031189.jpg,ok
freihand_00031190,freihand,8,datasets\training\rgb\00031190.jpg,ok
freihand_00031191,freihand,6,datasets\training\rgb\00031191.jpg,ok
freihand_00031192,freihand,9,datasets\training\rgb\00031192.jpg,ok
freihand_00031193,freihand,6,datasets\training\rgb\00031193.jpg,ok
freihand_00031194,freihand,9,datasets\training\rgb\00031194.jpg,ok
freihand_00031195,freihand,6,datasets\training\rgb\00031195.jpg,ok
freihand_00031196,freihand,9,datasets\training\rgb\00031196.jpg,ok
freihand_00031197,freihand,7,datasets\training\rgb\00031197.jpg,ok
freihand_00031198,freihand,8,datasets\training\rgb\00031198.jpg,ok
freihand_00031199,freihand,,datasets\training\rgb\00031199.jpg,error:No se detecto mano
freihand_00031200,freihand,9,datasets\training\rgb\00031200.jpg,ok
freihand_00031201,freihand,6,datasets\training\rgb\00031201.jpg,ok
freihand_00031202,freihand,5,datasets\training\rgb\00031202.jpg,ok
freihand_00031203,freihand,5,datasets\training\rgb\00031203.jpg,ok
freihand_00031204,freihand,5,datasets\training\rgb\00031204.jpg,ok
freihand_00031205,freihand,7,datasets\training\rgb\00031205.jpg,ok
freihand_00031206,freihand,7,datasets\training\rgb\00031206.jpg,ok
freihand_00031207,freihand,7,datasets\training\rgb\00031207.jpg,ok
freihand_00031208,freihand,8,datasets\training\rgb\00031208.jpg,ok
freihand_00031209,freihand,8,datasets\training\rgb\00031209.jpg,ok
freihand_00031210,freihand,,datasets\training\rgb\00031210.jpg,error:No se detecto mano
freihand_00031211,freihand,8,datasets\training\rgb\00031211.jpg,ok
freihand_00031212,freihand,8,datasets\training\rgb\00031212.jpg,ok
freihand_00031213,freihand,6,datasets\training\rgb\00031213.jpg,ok
freihand_00031214,freihand,6,datasets\training\rgb\00031214.jpg,ok
freihand_00031215,freihand,8,datasets\training\rgb\00031215.jpg,ok
freihand_00031216,freihand,5,datasets\training\rgb\00031216.jpg,ok
freihand_00031217,freihand,7,datasets\training\rgb\00031217.jpg,ok
freihand_00031218,freihand,5,datasets\training\rgb\00031218.jpg,ok
freihand_00031219,freihand,5,datasets\training\rgb\00031219.jpg,ok
freihand_00031220,freihand,6,datasets\training\rgb\00031220.jpg,ok
freihand_00031221,freihand,8,datasets\training\rgb\00031221.jpg,ok
freihand_00031222,freihand,5,datasets\training\rgb\00031222.jpg,ok
freihand_00031223,freihand,9,datasets\training\rgb\00031223.jpg,ok
freihand_00031224,freihand,7,datasets\training\rgb\00031224.jpg,ok
freihand_00031225,freihand,7,datasets\training\rgb\00031225.jpg,ok
freihand_00031226,freihand,6,datasets\training\rgb\00031226.jpg,ok
freihand_00031227,freihand,7,datasets\training\rgb\00031227.jpg,ok
freihand_00031228,freihand,8,datasets\training\rgb\00031228.jpg,ok
freihand_00031229,freihand,7,datasets\training\rgb\00031229.jpg,ok
freihand_00031230,freihand,5,datasets\training\rgb\00031230.jpg,ok
freihand_00031231,freihand,6,datasets\training\rgb\00031231.jpg,ok
freihand_00031232,freihand,7,datasets\training\rgb\00031232.jpg,ok
freihand_00031233,freihand,7,datasets\training\rgb\00031233.jpg,ok
freihand_00031234,freihand,,datasets\training\rgb\00031234.jpg,error:No se detecto mano
freihand_00031235,freihand,,datasets\training\rgb\00031235.jpg,error:No se detecto mano
freihand_00031236,freihand,10,datasets\training\rgb\00031236.jpg,ok
freihand_00031237,freihand,7,datasets\training\rgb\00031237.jpg,ok
freihand_00031238,freihand,6,datasets\training\rgb\00031238.jpg,ok
freihand_00031239,freihand,7,datasets\training\rgb\00031239.jpg,ok
freihand_00031240,freihand,6,datasets\training\rgb\00031240.jpg,ok
freihand_00031241,freihand,7,datasets\training\rgb\00031241.jpg,ok
freihand_00031242,freihand,6,datasets\training\rgb\00031242.jpg,ok
freihand_00031243,freihand,6,datasets\training\rgb\00031243.jpg,ok
freihand_00031244,freihand,6,datasets\training\rgb\00031244.jpg,ok
freihand_00031245,freihand,8,datasets\training\rgb\00031245.jpg,ok
freihand_00031246,freihand,8,datasets\training\rgb\00031246.jpg,ok
freihand_00031247,freihand,8,datasets\training\rgb\00031247.jpg,ok
freihand_00031248,freihand,6,datasets\training\rgb\00031248.jpg,ok
freihand_00031249,freihand,6,datasets\training\rgb\00031249.jpg,ok
freihand_00031250,freihand,8,datasets\training\rgb\00031250.jpg,ok
freihand_00031251,freihand,8,datasets\training\rgb\00031251.jpg,ok
freihand_00031252,freihand,5,datasets\training\rgb\00031252.jpg,ok
freihand_00031253,freihand,6,datasets\training\rgb\00031253.jpg,ok
freihand_00031254,freihand,6,datasets\training\rgb\00031254.jpg,ok
freihand_00031255,freihand,8,datasets\training\rgb\00031255.jpg,ok
freihand_00031256,freihand,6,datasets\training\rgb\00031256.jpg,ok
freihand_00031257,freihand,7,datasets\training\rgb\00031257.jpg,ok
freihand_00031258,freihand,9,datasets\training\rgb\00031258.jpg,ok
