sample_id,path_secuencia,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00009676,secuencias_stgcn/freihand/freihand_00009676.npy,data/processed/landmarks/freihand_00009676.npy,unknown,claro,freihand,2,imputed,train
freihand_00018010,secuencias_stgcn/freihand/freihand_00018010.npy,data/processed/landmarks/freihand_00018010.npy,unknown,claro,freihand,4,imputed,train
freihand_00032342,secuencias_stgcn/freihand/freihand_00032342.npy,data/processed/landmarks/freihand_00032342.npy,unknown,medio,freihand,7,imputed,train
freihand_00018420,secuencias_stgcn/freihand/freihand_00018420.npy,data/processed/landmarks/freihand_00018420.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00028446,secuencias_stgcn/freihand/freihand_00028446.npy,data/processed/landmarks/freihand_00028446.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00017478,secuencias_stgcn/freihand/freihand_00017478.npy,data/processed/landmarks/freihand_00017478.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00001256,secuencias_stgcn/freihand/freihand_00001256.npy,data/processed/landmarks/freihand_00001256.npy,unknown,medio,freihand,6,imputed,train
freihand_00004672,secuencias_stgcn/freihand/freihand_00004672.npy,data/processed/landmarks/freihand_00004672.npy,unknown,claro,freihand,3,imputed,train
freihand_00007933,secuencias_stgcn/freihand/freihand_00007933.npy,data/processed/landmarks/freihand_00007933.npy,unknown,claro,freihand,3,imputed,train
freihand_00027038,secuencias_stgcn/freihand/freihand_00027038.npy,data/processed/landmarks/freihand_00027038.npy,unknown,medio,freihand,5,imputed,train
freihand_00000400,secuencias_stgcn/freihand/freihand_00000400.npy,data/processed/landmarks/freihand_00000400.npy,unknown,claro,freihand,2,imputed,train
freihand_00011771,secuencias_stgcn/freihand/freihand_00011771.npy,data/processed/landmarks/freihand_00011771.npy,unknown,medio,freihand,6,imputed,train
freihand_00031397,secuencias_stgcn/freihand/freihand_00031397.npy,data/processed/landmarks/freihand_00031397.npy,unknown,medio,freihand,6,imputed,train
freihand_00001067,secuencias_stgcn/freihand/freihand_00001067.npy,data/processed/landmarks/freihand_00001067.npy,unknown,medio,freihand,7,imputed,train
freihand_00028309,secuencias_stgcn/freihand/freihand_00028309.npy,data/processed/landmarks/freihand_00028309.npy,unknown,claro,freihand,3,imputed,train
freihand_00012547,secuencias_stgcn/freihand/freihand_00012547.npy,data/processed/landmarks/freihand_00012547.npy,unknown,claro,freihand,2,imputed,train
freihand_00014019,secuencias_stgcn/freihand/freihand_00014019.npy,data/processed/landmarks/freihand_00014019.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00003871,secuencias_stgcn/freihand/freihand_00003871.npy,data/processed/landmarks/freihand_00003871.npy,unknown,claro,freihand,3,imputed,train
freihand_00019206,secuencias_stgcn/freihand/freihand_00019206.npy,data/processed/landmarks/freihand_00019206.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017110,secuencias_stgcn/freihand/freihand_00017110.npy,data/processed/landmarks/freihand_00017110.npy,unknown,claro,freihand,1,imputed,train
freihand_00031234,secuencias_stgcn/freihand/freihand_00031234.npy,data/processed/landmarks/freihand_00031234.npy,unknown,claro,freihand,2,imputed,train
freihand_00005919,secuencias_stgcn/freihand/freihand_00005919.npy,data/processed/landmarks/freihand_00005919.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00030422,secuencias_stgcn/freihand/freihand_00030422.npy,data/processed/landmarks/freihand_00030422.npy,unknown,medio,freihand,7,imputed,train
freihand_00027367,secuencias_stgcn/freihand/freihand_00027367.npy,data/processed/landmarks/freihand_00027367.npy,unknown,claro,freihand,1,imputed,train
freihand_00031865,secuencias_stgcn/freihand/freihand_00031865.npy,data/processed/landmarks/freihand_00031865.npy,unknown,medio,freihand,6,imputed,train
freihand_00032309,secuencias_stgcn/freihand/freihand_00032309.npy,data/processed/landmarks/freihand_00032309.npy,unknown,medio,freihand,6,imputed,train
freihand_00004110,secuencias_stgcn/freihand/freihand_00004110.npy,data/processed/landmarks/freihand_00004110.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020414,secuencias_stgcn/freihand/freihand_00020414.npy,data/processed/landmarks/freihand_00020414.npy,unknown,medio,freihand,6,imputed,train
freihand_00014234,secuencias_stgcn/freihand/freihand_00014234.npy,data/processed/landmarks/freihand_00014234.npy,unknown,medio,freihand,5,imputed,train
freihand_00028958,secuencias_stgcn/freihand/freihand_00028958.npy,data/processed/landmarks/freihand_00028958.npy,unknown,medio,freihand,7,imputed,train
freihand_00009806,secuencias_stgcn/freihand/freihand_00009806.npy,data/processed/landmarks/freihand_00009806.npy,unknown,medio,freihand,6,imputed,train
freihand_00026000,secuencias_stgcn/freihand/freihand_00026000.npy,data/processed/landmarks/freihand_00026000.npy,unknown,medio,freihand,6,imputed,train
freihand_00017942,secuencias_stgcn/freihand/freihand_00017942.npy,data/processed/landmarks/freihand_00017942.npy,unknown,medio,freihand,5,imputed,train
freihand_00014867,secuencias_stgcn/freihand/freihand_00014867.npy,data/processed/landmarks/freihand_00014867.npy,unknown,medio,freihand,5,imputed,train
freihand_00019546,secuencias_stgcn/freihand/freihand_00019546.npy,data/processed/landmarks/freihand_00019546.npy,unknown,claro,freihand,2,imputed,train
freihand_00009130,secuencias_stgcn/freihand/freihand_00009130.npy,data/processed/landmarks/freihand_00009130.npy,unknown,claro,freihand,1,imputed,train
freihand_00017913,secuencias_stgcn/freihand/freihand_00017913.npy,data/processed/landmarks/freihand_00017913.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022853,secuencias_stgcn/freihand/freihand_00022853.npy,data/processed/landmarks/freihand_00022853.npy,unknown,medio,freihand,6,imputed,train
freihand_00023708,secuencias_stgcn/freihand/freihand_00023708.npy,data/processed/landmarks/freihand_00023708.npy,unknown,medio,freihand,5,imputed,train
freihand_00001177,secuencias_stgcn/freihand/freihand_00001177.npy,data/processed/landmarks/freihand_00001177.npy,unknown,claro,freihand,1,imputed,train
freihand_00007147,secuencias_stgcn/freihand/freihand_00007147.npy,data/processed/landmarks/freihand_00007147.npy,unknown,claro,freihand,2,imputed,train
freihand_00026423,secuencias_stgcn/freihand/freihand_00026423.npy,data/processed/landmarks/freihand_00026423.npy,unknown,medio,freihand,7,imputed,train
freihand_00031660,secuencias_stgcn/freihand/freihand_00031660.npy,data/processed/landmarks/freihand_00031660.npy,unknown,claro,freihand,4,imputed,train
freihand_00023617,secuencias_stgcn/freihand/freihand_00023617.npy,data/processed/landmarks/freihand_00023617.npy,unknown,claro,freihand,2,imputed,train
freihand_00000491,secuencias_stgcn/freihand/freihand_00000491.npy,data/processed/landmarks/freihand_00000491.npy,unknown,medio,freihand,7,imputed,train
freihand_00004997,secuencias_stgcn/freihand/freihand_00004997.npy,data/processed/landmarks/freihand_00004997.npy,unknown,medio,freihand,7,imputed,train
freihand_00025085,secuencias_stgcn/freihand/freihand_00025085.npy,data/processed/landmarks/freihand_00025085.npy,unknown,medio,freihand,5,imputed,train
freihand_00022805,secuencias_stgcn/freihand/freihand_00022805.npy,data/processed/landmarks/freihand_00022805.npy,unknown,medio,freihand,5,imputed,train
freihand_00000274,secuencias_stgcn/freihand/freihand_00000274.npy,data/processed/landmarks/freihand_00000274.npy,unknown,claro,freihand,4,imputed,train
freihand_00009555,secuencias_stgcn/freihand/freihand_00009555.npy,data/processed/landmarks/freihand_00009555.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00027915,secuencias_stgcn/freihand/freihand_00027915.npy,data/processed/landmarks/freihand_00027915.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00009527,secuencias_stgcn/freihand/freihand_00009527.npy,data/processed/landmarks/freihand_00009527.npy,unknown,medio,freihand,5,imputed,train
freihand_00025895,secuencias_stgcn/freihand/freihand_00025895.npy,data/processed/landmarks/freihand_00025895.npy,unknown,medio,freihand,6,imputed,train
freihand_00018391,secuencias_stgcn/freihand/freihand_00018391.npy,data/processed/landmarks/freihand_00018391.npy,unknown,claro,freihand,3,imputed,train
freihand_00008019,secuencias_stgcn/freihand/freihand_00008019.npy,data/processed/landmarks/freihand_00008019.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027603,secuencias_stgcn/freihand/freihand_00027603.npy,data/processed/landmarks/freihand_00027603.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015993,secuencias_stgcn/freihand/freihand_00015993.npy,data/processed/landmarks/freihand_00015993.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00015232,secuencias_stgcn/freihand/freihand_00015232.npy,data/processed/landmarks/freihand_00015232.npy,unknown,claro,freihand,4,imputed,train
freihand_00032220,secuencias_stgcn/freihand/freihand_00032220.npy,data/processed/landmarks/freihand_00032220.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00026601,secuencias_stgcn/freihand/freihand_00026601.npy,data/processed/landmarks/freihand_00026601.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00025157,secuencias_stgcn/freihand/freihand_00025157.npy,data/processed/landmarks/freihand_00025157.npy,unknown,medio,freihand,6,imputed,train
freihand_00028294,secuencias_stgcn/freihand/freihand_00028294.npy,data/processed/landmarks/freihand_00028294.npy,unknown,claro,freihand,3,imputed,train
freihand_00004740,secuencias_stgcn/freihand/freihand_00004740.npy,data/processed/landmarks/freihand_00004740.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00008728,secuencias_stgcn/freihand/freihand_00008728.npy,data/processed/landmarks/freihand_00008728.npy,unknown,claro,freihand,2,imputed,train
freihand_00015591,secuencias_stgcn/freihand/freihand_00015591.npy,data/processed/landmarks/freihand_00015591.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00001719,secuencias_stgcn/freihand/freihand_00001719.npy,data/processed/landmarks/freihand_00001719.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027540,secuencias_stgcn/freihand/freihand_00027540.npy,data/processed/landmarks/freihand_00027540.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00005478,secuencias_stgcn/freihand/freihand_00005478.npy,data/processed/landmarks/freihand_00005478.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00032445,secuencias_stgcn/freihand/freihand_00032445.npy,data/processed/landmarks/freihand_00032445.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022895,secuencias_stgcn/freihand/freihand_00022895.npy,data/processed/landmarks/freihand_00022895.npy,unknown,medio,freihand,5,imputed,train
freihand_00007494,secuencias_stgcn/freihand/freihand_00007494.npy,data/processed/landmarks/freihand_00007494.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00003558,secuencias_stgcn/freihand/freihand_00003558.npy,data/processed/landmarks/freihand_00003558.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020273,secuencias_stgcn/freihand/freihand_00020273.npy,data/processed/landmarks/freihand_00020273.npy,unknown,medio,freihand,7,imputed,train
freihand_00030294,secuencias_stgcn/freihand/freihand_00030294.npy,data/processed/landmarks/freihand_00030294.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00006436,secuencias_stgcn/freihand/freihand_00006436.npy,data/processed/landmarks/freihand_00006436.npy,unknown,claro,freihand,3,imputed,train
freihand_00007855,secuencias_stgcn/freihand/freihand_00007855.npy,data/processed/landmarks/freihand_00007855.npy,unknown,claro,freihand,2,imputed,train
freihand_00005859,secuencias_stgcn/freihand/freihand_00005859.npy,data/processed/landmarks/freihand_00005859.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00003928,secuencias_stgcn/freihand/freihand_00003928.npy,data/processed/landmarks/freihand_00003928.npy,unknown,claro,freihand,3,imputed,train
freihand_00012945,secuencias_stgcn/freihand/freihand_00012945.npy,data/processed/landmarks/freihand_00012945.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00011169,secuencias_stgcn/freihand/freihand_00011169.npy,data/processed/landmarks/freihand_00011169.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027833,secuencias_stgcn/freihand/freihand_00027833.npy,data/processed/landmarks/freihand_00027833.npy,unknown,medio,freihand,7,imputed,train
freihand_00002922,secuencias_stgcn/freihand/freihand_00002922.npy,data/processed/landmarks/freihand_00002922.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00000100,secuencias_stgcn/freihand/freihand_00000100.npy,data/processed/landmarks/freihand_00000100.npy,unknown,claro,freihand,3,imputed,train
freihand_00024064,secuencias_stgcn/freihand/freihand_00024064.npy,data/processed/landmarks/freihand_00024064.npy,unknown,claro,freihand,3,imputed,train
freihand_00027409,secuencias_stgcn/freihand/freihand_00027409.npy,data/processed/landmarks/freihand_00027409.npy,unknown,claro,freihand,3,imputed,train
freihand_00011597,secuencias_stgcn/freihand/freihand_00011597.npy,data/processed/landmarks/freihand_00011597.npy,unknown,medio,freihand,6,imputed,train
freihand_00016896,secuencias_stgcn/freihand/freihand_00016896.npy,data/processed/landmarks/freihand_00016896.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00019252,secuencias_stgcn/freihand/freihand_00019252.npy,data/processed/landmarks/freihand_00019252.npy,unknown,claro,freihand,2,imputed,train
freihand_00006110,secuencias_stgcn/freihand/freihand_00006110.npy,data/processed/landmarks/freihand_00006110.npy,unknown,medio,freihand,5,imputed,train
freihand_00006156,secuencias_stgcn/freihand/freihand_00006156.npy,data/processed/landmarks/freihand_00006156.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00027151,secuencias_stgcn/freihand/freihand_00027151.npy,data/processed/landmarks/freihand_00027151.npy,unknown,claro,freihand,2,imputed,train
freihand_00013225,secuencias_stgcn/freihand/freihand_00013225.npy,data/processed/landmarks/freihand_00013225.npy,unknown,claro,freihand,1,imputed,train
freihand_00006984,secuencias_stgcn/freihand/freihand_00006984.npy,data/processed/landmarks/freihand_00006984.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004115,secuencias_stgcn/freihand/freihand_00004115.npy,data/processed/landmarks/freihand_00004115.npy,unknown,medio,freihand,6,imputed,train
freihand_00019504,secuencias_stgcn/freihand/freihand_00019504.npy,data/processed/landmarks/freihand_00019504.npy,unknown,claro,freihand,4,imputed,train
freihand_00025779,secuencias_stgcn/freihand/freihand_00025779.npy,data/processed/landmarks/freihand_00025779.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00010976,secuencias_stgcn/freihand/freihand_00010976.npy,data/processed/landmarks/freihand_00010976.npy,unknown,medio,freihand,7,imputed,train
freihand_00024447,secuencias_stgcn/freihand/freihand_00024447.npy,data/processed/landmarks/freihand_00024447.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00004663,secuencias_stgcn/freihand/freihand_00004663.npy,data/processed/landmarks/freihand_00004663.npy,unknown,claro,freihand,1,imputed,train
freihand_00000449,secuencias_stgcn/freihand/freihand_00000449.npy,data/processed/landmarks/freihand_00000449.npy,unknown,medio,freihand,6,imputed,train
freihand_00012826,secuencias_stgcn/freihand/freihand_00012826.npy,data/processed/landmarks/freihand_00012826.npy,unknown,claro,freihand,2,imputed,train
freihand_00022256,secuencias_stgcn/freihand/freihand_00022256.npy,data/processed/landmarks/freihand_00022256.npy,unknown,medio,freihand,5,imputed,train
freihand_00020728,secuencias_stgcn/freihand/freihand_00020728.npy,data/processed/landmarks/freihand_00020728.npy,unknown,claro,freihand,1,imputed,train
freihand_00025908,secuencias_stgcn/freihand/freihand_00025908.npy,data/processed/landmarks/freihand_00025908.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00013262,secuencias_stgcn/freihand/freihand_00013262.npy,data/processed/landmarks/freihand_00013262.npy,unknown,medio,freihand,6,imputed,train
freihand_00013781,secuencias_stgcn/freihand/freihand_00013781.npy,data/processed/landmarks/freihand_00013781.npy,unknown,medio,freihand,5,imputed,train
